source_table,parametre,type_entite_geo,nom_propose,code_propose,x,y,geom_wkt,attributs_detectes,table_geo_cible,confiance,justification
staging.raw_idp_2024_mesures_qualite_globale,[multi],autre,PT. O. BEHT AVAL BIORISINE,staging_raw_idp_2024_mesures_qualite_globale_pt_o_beht_aval_biorisine,451016.0,406792.0,POINT(451016.000 406792.000),"{""commune"": ""Sidi Slimane"", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""PT. O. BEHT AVAL BIORISINE"", ""nature"": """", ""nature_pts_prelevement"": """", ""params"": [""Ag"", ""Al"", ""As"", ""Ba"", ""Be"", ""CF"", ""CT"", ""Ca++"", ""Cd"", ""Cl-"", ""Co"", ""CrT"", ""Cu"", ""DBO5"", ""DCO"", ""Fe"", ""Hg"", ""Huiles Graisses"", ""K+"", ""Li"", ""MES"", ""Mg++"", ""Mn"", ""Mo"", ""NH4+"", ""NO2-"", ""NO3-"", ""NTK"", ""Na+"", ""Ni"", ""PO43-"", ""PT"", ""Pb"", ""Phénol"", ""SF"", ""SO4--"", ""Sb"", ""Se"", ""Sn"", ""TH"", ""Tl"", ""V"", ""Zn""], ""volume"": 43, ""nearest"": [{""table"": ""infra.rejet_domestique"", ""id"": ""344"", ""code"": ""SDS_DOM1_R5"", ""name"": ""SDS_DOM1_R5"", ""type"": ""rejet_domestique"", ""distance_m"": 16.125}, {""table"": ""infra.rejet_domestique"", ""id"": ""343"", ""code"": ""SDS_DOM1_R4"", ""name"": ""SDS_DOM1_R4"", ""type"": ""rejet_domestique"", ""distance_m"": 40.311}, {""table"": ""infra.rejet_domestique"", ""id"": ""345"", ""code"": ""SDS_DOM1_R6"", ""name"": ""SDS_DOM1_R6"", ""type"": ""rejet_domestique"", ""distance_m"": 60.017}]}",infra.stations_mesure,FAIBLE,"Point orphelin avec XY, type probable=autre, nearest=infra.rejet_domestique:SDS_DOM1_R5:16.125m"
staging.raw_idp_2024_mesures_qualite_globale,[multi],autre,AVAL VILLAGE AIT SIBERNE,staging_raw_idp_2024_mesures_qualite_globale_aval_village_ait_siberne,451926.0,365389.0,POINT(451926.000 365389.000),"{""commune"": ""Ait Siberne"", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""AVAL VILLAGE AIT SIBERNE"", ""nature"": """", ""nature_pts_prelevement"": """", ""params"": [""Ag"", ""Al"", ""As"", ""Ba"", ""Be"", ""CF"", ""CT"", ""Ca++"", ""Cd"", ""Cl-"", ""Co"", ""CrT"", ""Cu"", ""DBO5"", ""DCO"", ""Fe"", ""Hg"", ""Huiles Graisses"", ""K+"", ""Li"", ""MES"", ""Mg++"", ""Mn"", ""Mo"", ""NH4+"", ""NO2-"", ""NO3-"", ""NTK"", ""Na+"", ""Ni"", ""PO43-"", ""PT"", ""Pb"", ""Phénol"", ""SF"", ""SO4--"", ""Sb"", ""Se"", ""Sn"", ""TH"", ""Tl"", ""V"", ""Zn""], ""volume"": 43, ""nearest"": [{""table"": ""infra.rejet_domestique"", ""id"": ""286"", ""code"": ""RG-AIS-2"", ""name"": ""RG-AIS-2"", ""type"": ""rejet_domestique"", ""distance_m"": 985.597}, {""table"": ""infra.huilerie"", ""id"": ""90"", ""code"": ""ASB-UT-2"", ""name"": ""Huilerie IHYHAA"", ""type"": ""huilerie"", ""distance_m"": 1011.963}, {""table"": ""qualite.source_pollution_prelevement"", ""id"": ""a8f0df95-b166-4088-be4c-fe96ca758dcc"", ""code"": """", ""name"": ""RG_AIS_1"", ""type"": ""point_pollution"", ""distance_m"": 1064.543}]}",infra.stations_mesure,FAIBLE,"Point orphelin avec XY, type probable=autre, nearest=infra.rejet_domestique:RG-AIS-2:985.597m"
staging.raw_idp_2024_mesures_qualite_globale,[multi],rejet,S14 (Aval_Conf_Rejet_HFT (Al Haouafate),staging_raw_idp_2024_mesures_qualite_globale_s14_aval_conf_rejet_hft_al_haouafat,453061.0,434317.0,POINT(453061.000 434317.000),"{""commune"": ""Al Haouafate"", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""S14 (Aval_Conf_Rejet_HFT (Al Haouafate)"", ""nature"": """", ""nature_pts_prelevement"": """", ""params"": [""Ag"", ""Al"", ""As"", ""Ba"", ""Be"", ""CF"", ""CT"", ""Ca++"", ""Cd"", ""Cl-"", ""Co"", ""CrT"", ""Cu"", ""DBO5"", ""DCO"", ""Fe"", ""Fe2+"", ""Huiles Graisses"", ""K+"", ""Li"", ""MES"", ""Mg++"", ""Mn"", ""Mo"", ""NH4+"", ""NO2-"", ""NO3-"", ""NTK"", ""Na+"", ""Ni"", ""PO43-"", ""PT"", ""Pb"", ""Phénol"", ""SF"", ""SO4--"", ""Sb"", ""Se"", ""Sn"", ""TH"", ""V"", ""Zn""], ""volume"": 42, ""nearest"": [{""table"": ""qualite.source_pollution_prelevement"", ""id"": ""80163078-e1b6-4309-8fe9-546bb2ef0c16"", ""code"": """", ""name"": ""HFT_DOM_R2"", ""type"": ""point_pollution"", ""distance_m"": 549.193}, {""table"": ""infra.rejet_domestique"", ""id"": ""322"", ""code"": ""HFT_DOM_R2"", ""name"": ""HFT_DOM_R2"", ""type"": ""rejet_domestique"", ""distance_m"": 549.193}, {""table"": ""api.v_station_dimension"", ""id"": ""d5591d3c-1eef-4ebf-b5f1-4bf287d5b0f8"", ""code"": ""AZIB DRAIDI"", ""name"": ""puit azib draidi"", ""type"": ""station"", ""distance_m"": 2094.681}]}",qualite.source_pollution_prelevement,FORTE,"Point orphelin avec XY, type probable=rejet, nearest=qualite.source_pollution_prelevement:HFT_DOM_R2:549.193m"
staging.raw_idp_2024_mesures_qualite_globale,[multi],autre,S15 (Aval_Conf_Sebou_ Ouagha (Dour El Kbara),staging_raw_idp_2024_mesures_qualite_globale_s15_aval_conf_sebou_ouagha_dour_el_,465664.0,424569.0,POINT(465664.000 424569.000),"{""commune"": ""Ouled H'Cine"", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""S15 (Aval_Conf_Sebou_ Ouagha (Dour El Kbara)"", ""nature"": """", ""nature_pts_prelevement"": """", ""params"": [""Ag"", ""Al"", ""As"", ""Ba"", ""Be"", ""CF"", ""CT"", ""Ca++"", ""Cd"", ""Cl-"", ""Co"", ""CrT"", ""Cu"", ""DBO5"", ""DCO"", ""Fe"", ""Fe2+"", ""Huiles Graisses"", ""K+"", ""Li"", ""MES"", ""Mg++"", ""Mn"", ""Mo"", ""NH4+"", ""NO2-"", ""NO3-"", ""NTK"", ""Na+"", ""Ni"", ""PO43-"", ""PT"", ""Pb"", ""Phénol"", ""SF"", ""SO4--"", ""Sb"", ""Se"", ""Sn"", ""TH"", ""V"", ""Zn""], ""volume"": 42, ""nearest"": [{""table"": ""infra.rejet_domestique"", ""id"": ""329"", ""code"": ""SMC_DOM_R1"", ""name"": ""SMC_DOM_R1"", ""type"": ""rejet_domestique"", ""distance_m"": 2711.425}, {""table"": ""api.v_station_dimension"", ""id"": ""a3abc440-7322-4751-87ca-8364a22b36fe"", ""code"": ""R1514/8"", ""name"": ""Forage ferme hosni ben slimane"", ""type"": ""station"", ""distance_m"": 2852.516}, {""table"": ""api.v_station_dimension"", ""id"": ""7a7606df-f9b5-4640-a96f-de816b8a7f0c"", ""code"": ""1514/8"", ""name"": ""sondage ferme housni ben slimane"", ""type"": ""station"", ""distance_m"": 2852.516}]}",infra.stations_mesure,FAIBLE,"Point orphelin avec XY, type probable=autre, nearest=infra.rejet_domestique:SMC_DOM_R1:2711.425m"
staging.raw_idp_2024_mesures_qualite_globale,[multi],autre,AMONT SOUK ELAHAD CHEBANATE,staging_raw_idp_2024_mesures_qualite_globale_amont_souk_elahad_chebanate,466002.0,410013.0,POINT(466002.000 410013.000),"{""commune"": ""Echebanate"", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""AMONT SOUK ELAHAD CHEBANATE"", ""nature"": """", ""nature_pts_prelevement"": """", ""params"": [""CF"", ""CT"", ""Ca++"", ""Cl-"", ""DBO5"", ""DCO"", ""K+"", ""MES"", ""Mg++"", ""NH4+"", ""NO2-"", ""NO3-"", ""NTK"", ""Na+"", ""PO43-"", ""PT"", ""SF"", ""SO4--"", ""TH""], ""volume"": 19, ""nearest"": [{""table"": ""qualite.source_pollution_prelevement"", ""id"": ""424beca5-abf2-4db2-b225-ba1fa794c241"", ""code"": """", ""name"": ""AID_DOM1_R4"", ""type"": ""point_pollution"", ""distance_m"": 141.767}, {""table"": ""infra.rejet_domestique"", ""id"": ""333"", ""code"": ""AID_DOM1_R4"", ""name"": ""AID_DOM1_R4"", ""type"": ""rejet_domestique"", ""distance_m"": 141.767}, {""table"": ""infra.rejet_domestique"", ""id"": ""332"", ""code"": ""AID_DOM1_R3"", ""name"": ""AID_DOM1_R3"", ""type"": ""rejet_domestique"", ""distance_m"": 153.587}]}",infra.stations_mesure,FAIBLE,"Point orphelin avec XY, type probable=autre, nearest=qualite.source_pollution_prelevement:AID_DOM1_R4:141.767m"
staging.raw_idp_2024_mesures_qualite_globale,[multi],rejet,S16 (Aval_Conf_Rejet_KHN (Khnichet),staging_raw_idp_2024_mesures_qualite_globale_s16_aval_conf_rejet_khn_khnichet,473049.0,426910.0,POINT(473049.000 426910.000),"{""commune"": ""Khnichet"", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""S16 (Aval_Conf_Rejet_KHN (Khnichet)"", ""nature"": """", ""nature_pts_prelevement"": """", ""params"": [""Ag"", ""Al"", ""As"", ""Ba"", ""Be"", ""CF"", ""CT"", ""Ca++"", ""Cd"", ""Cl-"", ""Co"", ""CrT"", ""Cu"", ""DBO5"", ""DCO"", ""Fe"", ""Fe2+"", ""Huiles Graisses"", ""K+"", ""Li"", ""MES"", ""Mg++"", ""Mn"", ""Mo"", ""NH4+"", ""NO2-"", ""NO3-"", ""NTK"", ""Na+"", ""Ni"", ""PO43-"", ""PT"", ""Pb"", ""Phénol"", ""SF"", ""SO4--"", ""Sb"", ""Se"", ""Sn"", ""TH"", ""V"", ""Zn""], ""volume"": 42, ""nearest"": [{""table"": ""infra.decharge"", ""id"": ""128"", ""code"": ""KNH_DEC"", ""name"": ""ancienne decharge du centre khnichet"", ""type"": ""decharge"", ""distance_m"": 172.351}, {""table"": ""qualite.source_pollution_prelevement"", ""id"": ""077e6c03-880c-4593-9616-757bf4ae92fb"", ""code"": """", ""name"": ""REJET R10 (R10: KNH-DOM-R1)"", ""type"": ""point_pollution"", ""distance_m"": 413.57}, {""table"": ""qualite.source_pollution_prelevement"", ""id"": ""f8b5565a-2c37-43e3-9b06-fca9ef42cde1"", ""code"": """", ""name"": ""REJET R10 EM (R10: KNH-DOM-R1)"", ""type"": ""point_pollution"", ""distance_m"": 413.57}]}",qualite.source_pollution_prelevement,FORTE,"Point orphelin avec XY, type probable=rejet, nearest=infra.decharge:ancienne decharge du centre khnichet:172.351m"
staging.raw_idp_2024_mesures_qualite_globale,[multi],autre,AVAL AIN KARMA,staging_raw_idp_2024_mesures_qualite_globale_aval_ain_karma,478488.0,380870.0,POINT(478488.000 380870.000),"{""commune"": ""Ain Karma"", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""AVAL AIN KARMA"", ""nature"": """", ""nature_pts_prelevement"": """", ""params"": [""Ag"", ""Al"", ""As"", ""Ba"", ""Be"", ""CF"", ""CT"", ""Ca++"", ""Cd"", ""Cl-"", ""Co"", ""CrT"", ""Cu"", ""DBO5"", ""DCO"", ""Fe"", ""Hg"", ""Huiles Graisses"", ""K+"", ""Li"", ""MES"", ""Mg++"", ""Mn"", ""Mo"", ""NH4+"", ""NO2-"", ""NO3-"", ""NTK"", ""Na+"", ""Ni"", ""PO43-"", ""PT"", ""Pb"", ""Phénol"", ""SF"", ""SO4--"", ""Sb"", ""Se"", ""Sn"", ""TH"", ""Tl"", ""V"", ""Zn""], ""volume"": 43, ""nearest"": [{""table"": ""qualite.source_pollution_prelevement"", ""id"": ""14190687-4e1f-4d41-a586-d28343d2b67a"", ""code"": """", ""name"": ""AKA_PDOM1_R1"", ""type"": ""point_pollution"", ""distance_m"": 2174.135}, {""table"": ""infra.rejet_domestique"", ""id"": ""45"", ""code"": ""AKA_PDOM1_R1"", ""name"": ""AKA_PDOM1_R1"", ""type"": ""rejet_domestique"", ""distance_m"": 2174.135}, {""table"": ""infra.mine"", ""id"": ""38"", ""code"": """", ""name"": ""ONHYM"", ""type"": ""mine"", ""distance_m"": 7162.041}]}",infra.stations_mesure,FAIBLE,"Point orphelin avec XY, type probable=autre, nearest=qualite.source_pollution_prelevement:AKA_PDOM1_R1:2174.135m"
staging.raw_idp_2024_mesures_qualite_globale,[multi],rejet,S23 (Aval_Conf_Rejet_JEM (Jorf el MALHA ),staging_raw_idp_2024_mesures_qualite_globale_s23_aval_conf_rejet_jem_jorf_el_mal,485741.0,430051.0,POINT(485741.000 430051.000),"{""commune"": ""Jorf El Malha"", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""S23 (Aval_Conf_Rejet_JEM (Jorf el MALHA )"", ""nature"": """", ""nature_pts_prelevement"": """", ""params"": [""Ag"", ""Al"", ""As"", ""Ba"", ""Be"", ""CF"", ""CT"", ""Ca++"", ""Cd"", ""Cl-"", ""Co"", ""CrT"", ""Cu"", ""DBO5"", ""DCO"", ""Fe"", ""Huiles Graisses"", ""K+"", ""Li"", ""MES"", ""Mg++"", ""Mn"", ""Mo"", ""NH4+"", ""NO2-"", ""NO3-"", ""NTK"", ""Na+"", ""Ni"", ""PO43-"", ""PT"", ""Pb"", ""Phénol"", ""SF"", ""SO4--"", ""Sb"", ""Se"", ""Sn"", ""TH"", ""V"", ""Zn""], ""volume"": 41, ""nearest"": [{""table"": ""qualite.source_pollution_prelevement"", ""id"": ""83d63ebe-6ecf-4a59-8966-55d005261dd0"", ""code"": """", ""name"": ""JEM_DOM_R3"", ""type"": ""point_pollution"", ""distance_m"": 3590.348}, {""table"": ""infra.rejet_domestique"", ""id"": ""328"", ""code"": ""JEM_DOM_R3"", ""name"": ""JEM_DOM_R3"", ""type"": ""rejet_domestique"", ""distance_m"": 3590.348}, {""table"": ""qualite.source_pollution_prelevement"", ""id"": ""f765f66a-27c4-4820-9cf0-c8c70fd1eee9"", ""code"": """", ""name"": ""JEM_DOM_R1"", ""type"": ""point_pollution"", ""distance_m"": 3615.809}]}",qualite.source_pollution_prelevement,FORTE,"Point orphelin avec XY, type probable=rejet, nearest=qualite.source_pollution_prelevement:JEM_DOM_R3:3590.348m"
staging.raw_idp_2024_mesures_qualite_globale,[multi],rejet,AVAL REJET MOULAY DRISS ZARHOUN,staging_raw_idp_2024_mesures_qualite_globale_aval_rejet_moulay_driss_zarhoun,486697.0,384628.0,POINT(486697.000 384628.000),"{""commune"": ""Moulay Driss Zarhoun"", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""AVAL REJET MOULAY DRISS ZARHOUN"", ""nature"": """", ""nature_pts_prelevement"": """", ""params"": [""Ag"", ""Al"", ""As"", ""Ba"", ""Be"", ""CF"", ""CT"", ""Ca++"", ""Cd"", ""Cl-"", ""Co"", ""CrT"", ""Cu"", ""DBO5"", ""DCO"", ""Fe"", ""Hg"", ""Huiles Graisses"", ""K+"", ""Li"", ""MES"", ""Mg++"", ""Mn"", ""Mo"", ""NH4+"", ""NO2-"", ""NO3-"", ""NTK"", ""Na+"", ""Ni"", ""PO43-"", ""PT"", ""Pb"", ""Phénol"", ""SF"", ""SO4--"", ""Sb"", ""Se"", ""Sn"", ""TH"", ""Tl"", ""V"", ""Zn""], ""volume"": 43, ""nearest"": [{""table"": ""qualite.source_pollution_prelevement"", ""id"": ""68380ac7-f435-438d-bb11-403f9f704109"", ""code"": """", ""name"": ""DDZ_PDOM1_R1"", ""type"": ""point_pollution"", ""distance_m"": 923.576}, {""table"": ""infra.rejet_domestique"", ""id"": ""39"", ""code"": ""DDZ_PDOM1_R1"", ""name"": ""DDZ_PDOM1_R1"", ""type"": ""rejet_domestique"", ""distance_m"": 923.576}, {""table"": ""infra.huilerie"", ""id"": ""582"", ""code"": """", ""name"": ""Bab Ezzhar"", ""type"": ""huilerie"", ""distance_m"": 1482.319}]}",qualite.source_pollution_prelevement,FORTE,"Point orphelin avec XY, type probable=rejet, nearest=qualite.source_pollution_prelevement:DDZ_PDOM1_R1:923.576m"
staging.raw_idp_2024_mesures_qualite_globale,[multi],rejet,AVAL REJET BOUFEKRANE,staging_raw_idp_2024_mesures_qualite_globale_aval_rejet_boufekrane,490717.0,356032.0,POINT(490717.000 356032.000),"{""commune"": ""Boufekrane"", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""AVAL REJET BOUFEKRANE"", ""nature"": """", ""nature_pts_prelevement"": """", ""params"": [""Ag"", ""Al"", ""As"", ""Ba"", ""Be"", ""CF"", ""CT"", ""Ca++"", ""Cd"", ""Cl-"", ""Co"", ""CrT"", ""Cu"", ""DBO5"", ""DCO"", ""Fe"", ""Hg"", ""Huiles Graisses"", ""K+"", ""Li"", ""MES"", ""Mg++"", ""Mn"", ""Mo"", ""NH4+"", ""NO2-"", ""NO3-"", ""NTK"", ""Na+"", ""Ni"", ""PO43-"", ""PT"", ""Pb"", ""Phénol"", ""SF"", ""SO4--"", ""Sb"", ""Se"", ""Sn"", ""TH"", ""Tl"", ""V"", ""Zn""], ""volume"": 43, ""nearest"": [{""table"": ""api.v_station_dimension"", ""id"": ""c25c2450-2447-479a-bbe2-b75197b01eb7"", ""code"": ""1343/22"", ""name"": ""pont route principale 21"", ""type"": ""station"", ""distance_m"": 289.848}, {""table"": ""infra.stations_mesure"", ""id"": ""c25c2450-2447-479a-bbe2-b75197b01eb7"", ""code"": ""1343/22"", ""name"": ""pont route principale 21"", ""type"": ""station"", ""distance_m"": 289.848}, {""table"": ""api.v_station_dimension"", ""id"": ""08ffb548-9e1d-4220-9758-e8832822bab9"", ""code"": ""1462/22"", ""name"": ""ire 1462/22"", ""type"": ""station"", ""distance_m"": 3316.348}]}",qualite.source_pollution_prelevement,FORTE,"Point orphelin avec XY, type probable=rejet, nearest=api.v_station_dimension:pont route principale 21:289.848m"
staging.raw_idp_2024_mesures_qualite_globale,[multi],autre,AVAL OUED IFRANE,staging_raw_idp_2024_mesures_qualite_globale_aval_oued_ifrane,491102.0,300558.0,POINT(491102.000 300558.000),"{""commune"": ""Oued Ifrane"", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""AVAL OUED IFRANE"", ""nature"": """", ""nature_pts_prelevement"": """", ""params"": [""CF"", ""CT"", ""Ca++"", ""Cl-"", ""DBO5"", ""DCO"", ""MES"", ""Mg++"", ""NH4+"", ""NO2-"", ""NO3-"", ""NTK"", ""PO43-"", ""PT"", ""SF"", ""SO4--"", ""TH""], ""volume"": 17, ""nearest"": [{""table"": ""infra.rejet_domestique"", ""id"": ""92"", ""code"": ""OIF_PDOM1_R1"", ""name"": ""OIF_PDOM1_R1"", ""type"": ""rejet_domestique"", ""distance_m"": 744.527}, {""table"": ""api.v_station_dimension"", ""id"": ""81f85bbe-9afa-4c6b-b051-ff0de9f75df6"", ""code"": ""618/22"", ""name"": ""souk el had oued ifrane"", ""type"": ""station"", ""distance_m"": 799.009}, {""table"": ""infra.stations_mesure"", ""id"": ""81f85bbe-9afa-4c6b-b051-ff0de9f75df6"", ""code"": ""618/22"", ""name"": ""souk el had oued ifrane"", ""type"": ""station"", ""distance_m"": 799.009}]}",infra.stations_mesure,FORTE,"Point orphelin avec XY, type probable=autre, nearest=infra.rejet_domestique:OIF_PDOM1_R1:744.527m"
staging.raw_idp_2024_mesures_qualite_globale,[multi],rejet,S26 (Aval_Conf_Rejet_MKS (Mkansa),staging_raw_idp_2024_mesures_qualite_globale_s26_aval_conf_rejet_mks_mkansa,491774.0,413700.0,POINT(491774.000 413700.000),"{""commune"": ""Mkansa"", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""S26 (Aval_Conf_Rejet_MKS (Mkansa)"", ""nature"": """", ""nature_pts_prelevement"": """", ""params"": [""CF"", ""CT"", ""Ca++"", ""Cl-"", ""DBO5"", ""DCO"", ""Fe"", ""Huiles Graisses"", ""K+"", ""MES"", ""Mg++"", ""NH4+"", ""NO2-"", ""NO3-"", ""NTK"", ""Na+"", ""PO43-"", ""PT"", ""Phénol"", ""SF"", ""SO4--"", ""TH""], ""volume"": 22, ""nearest"": [{""table"": ""api.v_station_dimension"", ""id"": ""b647955a-e26d-4564-8509-25cb40ef1404"", ""code"": ""1540/15"", ""name"": ""azib soltane"", ""type"": ""station"", ""distance_m"": 301.789}, {""table"": ""infra.stations_mesure"", ""id"": ""b647955a-e26d-4564-8509-25cb40ef1404"", ""code"": ""1540/15"", ""name"": ""azib soltane"", ""type"": ""station"", ""distance_m"": 301.789}, {""table"": ""qualite.source_pollution_prelevement"", ""id"": ""bb98b07e-942b-4aa5-8613-96be4f1d54af"", ""code"": """", ""name"": ""MKS_DOM_R1"", ""type"": ""point_pollution"", ""distance_m"": 3317.482}]}",qualite.source_pollution_prelevement,FORTE,"Point orphelin avec XY, type probable=rejet, nearest=api.v_station_dimension:azib soltane:301.789m"
staging.raw_idp_2024_mesures_qualite_globale,[multi],autre,S24 (Douar Chorf laghouazi),staging_raw_idp_2024_mesures_qualite_globale_s24_douar_chorf_laghouazi,504514.0,431747.0,POINT(504514.000 431747.000),"{""commune"": ""Sidi Daoud"", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""S24 (Douar Chorf laghouazi)"", ""nature"": """", ""nature_pts_prelevement"": """", ""params"": [""CF"", ""CT"", ""Ca++"", ""Cl-"", ""DBO5"", ""DCO"", ""K+"", ""MES"", ""Mg++"", ""NH4+"", ""NO2-"", ""NO3-"", ""NTK"", ""Na+"", ""PO43-"", ""PT"", ""SF"", ""SO4--"", ""TH""], ""volume"": 19, ""nearest"": [{""table"": ""infra.huilerie"", ""id"": ""394"", ""code"": """", ""name"": ""Huilerie Touaress"", ""type"": ""huilerie"", ""distance_m"": 2203.675}, {""table"": ""api.v_station_dimension"", ""id"": ""cb678d32-aedb-4a8e-ab42-d91ce80a5ac2"", ""code"": ""1745/9"", ""name"": ""puit rhouazi ouled aissa"", ""type"": ""station"", ""distance_m"": 3881.0}, {""table"": ""infra.stations_mesure"", ""id"": ""cb678d32-aedb-4a8e-ab42-d91ce80a5ac2"", ""code"": ""1745/9"", ""name"": ""puit rhouazi ouled aissa"", ""type"": ""station"", ""distance_m"": 3881.0}]}",infra.stations_mesure,FAIBLE,"Point orphelin avec XY, type probable=autre, nearest=infra.huilerie:Huilerie Touaress:2203.675m"
staging.raw_idp_2024_mesures_qualite_globale,[multi],station,AVAL STEP EL HAJEB,staging_raw_idp_2024_mesures_qualite_globale_aval_step_el_hajeb,504570.0,348710.0,POINT(504570.000 348710.000),"{""commune"": ""Ait Naamane"", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""AVAL STEP EL HAJEB"", ""nature"": """", ""nature_pts_prelevement"": """", ""params"": [""Bilan_Ionique"", ""CF"", ""CO3"", ""CT"", ""Ca++"", ""Cl-"", ""DBO5"", ""DCO"", ""Fe"", ""HCO3"", ""K+"", ""MES"", ""Mg++"", ""NH4+"", ""NO2-"", ""NO3-"", ""NTK"", ""Na+"", ""PO43-"", ""PT"", ""SF"", ""SO4--"", ""TAC_meq/l"", ""TAC_°F"", ""TA_meq/l"", ""TA_°F"", ""TH"", ""somme anions_meq/l3"", ""somme anions_mg/l4""], ""volume"": 29, ""nearest"": [{""table"": ""infra.step"", ""id"": ""15"", ""code"": ""HJB_DOM1"", ""name"": ""HJB_DOM1"", ""type"": ""step"", ""distance_m"": 642.05}, {""table"": ""infra.point_eau"", ""id"": ""3d42a3c9-4cbe-436b-abd7-64ded19f8692"", ""code"": ""HJB_PDOM1_PE1"", ""name"": ""CoopÃ©rative Ait Naamane"", ""type"": ""point_eau"", ""distance_m"": 879.755}, {""table"": ""api.v_station_dimension"", ""id"": ""3b8206f8-7545-4894-868c-b44890981086"", ""code"": ""R306/22"", ""name"": ""R 306/22"", ""type"": ""station"", ""distance_m"": 2993.013}]}",infra.stations_mesure,FORTE,"Point orphelin avec XY, type probable=station, nearest=infra.step:HJB_DOM1:642.05m"
staging.raw_idp_2024_mesures_qualite_globale,[multi],autre,AVAL AIN LEUH,staging_raw_idp_2024_mesures_qualite_globale_aval_ain_leuh,504884.0,300497.0,POINT(504884.000 300497.000),"{""commune"": ""Ain Leuh"", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""AVAL AIN LEUH"", ""nature"": """", ""nature_pts_prelevement"": """", ""params"": [""Ag"", ""Al"", ""As"", ""Ba"", ""Be"", ""CF"", ""CT"", ""Ca++"", ""Cd"", ""Cl-"", ""Co"", ""CrT"", ""Cu"", ""DBO5"", ""DCO"", ""Fe"", ""Hg"", ""Huiles Graisses"", ""MES"", ""Mg++"", ""Mn"", ""Mo"", ""NH4+"", ""NO2-"", ""NO3-"", ""NTK"", ""Ni"", ""PO43-"", ""PT"", ""Pb"", ""Phénol"", ""SF"", ""SO4--"", ""Sb"", ""Se"", ""Sn"", ""TH"", ""V"", ""Zn""], ""volume"": 39, ""nearest"": [{""table"": ""qualite.source_pollution_prelevement"", ""id"": ""593b215a-7fe7-4a52-9039-f52fdd3bdf09"", ""code"": """", ""name"": ""ALH_PDOM1_R4 (E.M)"", ""type"": ""point_pollution"", ""distance_m"": 104.995}, {""table"": ""infra.rejet_domestique"", ""id"": ""87"", ""code"": ""ALH_PDOM1_R4"", ""name"": ""ALH_PDOM1_R4"", ""type"": ""rejet_domestique"", ""distance_m"": 104.995}, {""table"": ""infra.point_eau"", ""id"": ""b17fd40d-0795-45d4-ad2c-c5ad1a36bc36"", ""code"": ""ALH_PDOM1_PE1"", ""name"": ""Lahcen Bizizi"", ""type"": ""point_eau"", ""distance_m"": 391.95}]}",infra.stations_mesure,FAIBLE,"Point orphelin avec XY, type probable=autre, nearest=qualite.source_pollution_prelevement:ALH_PDOM1_R4 (E.M):104.995m"
