run_id,review_id,candidate_id,source_layer,source_id,master_site_id,distance_m,score,conflict_type,source_name,master_site_name,commune_source,commune_master,source_type_source,source_type_master,recommended_decision,review_priority,review_status,reason
e60088e9-cf94-4e41-ae65-a5390866b4b8,b77e5dfe-cda1-4de2-9d56-ffb9c092d683,176ca36b-620f-4c01-99f0-ac0d8e658571,infra.step,33,d55e575e-610e-45af-8cdf-66c93a967482,0.0,0.5550,DUPLICATE_EXACT,,SYG_DOM1,,042810301,STEP,infra.step,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=0.00; priorite=3
e60088e9-cf94-4e41-ae65-a5390866b4b8,a267dd78-92f5-4e73-abd3-40dc2af427c5,46efd2ff-890a-4085-92d4-28fb369e7e5f,infra.step,11,eed347ac-1792-47d8-bab2-4f4bf553ba83,0.0,0.5550,DUPLICATE_EXACT,,MBK_DOM,,044810507,STEP,infra.step,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=0.00; priorite=3
e60088e9-cf94-4e41-ae65-a5390866b4b8,a47fcc93-0f71-4378-a0a1-98aa2d19b1b3,5500bdb8-e916-4e91-8229-139c70182e89,infra.step,2,a337344f-57d2-4578-af8f-742a9ebdad82,0.0,0.5550,DUPLICATE_EXACT,,SAT_DOM,,042810909,STEP,infra.step,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=0.00; priorite=3
e60088e9-cf94-4e41-ae65-a5390866b4b8,306321ef-4f3d-4c1c-95a8-2d7cf87e3e29,f4e32874-0fd3-4623-874f-d1e97fe838ee,infra.step,30,f0c2746e-0d87-4730-add0-622efa2042eb,0.0,0.5550,DUPLICATE_EXACT,,HDK_DOM1,,044810317,STEP,infra.step,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=0.00; priorite=3
e60088e9-cf94-4e41-ae65-a5390866b4b8,6a96e4f6-09ba-4373-af64-3e3cdb9831f3,9a924d1b-03c0-457d-9d79-9c382c665f0b,infra.step,27,55055403-65c5-45ab-9980-5cb5c89448c3,0.0,0.5550,DUPLICATE_EXACT,,RIE_DOM,,034510107,STEP,infra.step,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=0.00; priorite=3
e60088e9-cf94-4e41-ae65-a5390866b4b8,d9fb4088-4d09-438c-b516-86b07730db43,98d82c65-24a5-49e4-b4bf-2e253106004d,infra.step,14,adc3c003-e6a4-461e-b3db-ee29f93b9fc2,0.0,0.5550,DUPLICATE_EXACT,,MHA_PDOM1,,030610505,STEP,infra.step,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=0.00; priorite=3
e60088e9-cf94-4e41-ae65-a5390866b4b8,605ad155-85fc-46a9-8c81-e1ca15a13c72,0161754a-c003-4127-932d-11eebb54ac16,infra.step_inventaire_pollution,b5393f9b-846e-4d71-828b-fb2f8acddd70,1e5cc158-3b4b-4bbd-8885-5fbf9db3d2a8,0.0,0.5400,DUPLICATE_EXACT,,ASL_DOM,AIT SEBAA LAJROUF,034510503,STEP,infra.step,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,932778e3-612c-4bfa-8aa6-0318e526edee,2bdbb13f-3eb1-4b08-ab8b-1e2d6ecb6669,infra.step_inventaire_pollution,2470747a-f7e8-4792-94f6-a709ad676334,dc956386-9445-4e78-8d2a-16882cdc74eb,0.0,0.5400,DUPLICATE_EXACT,,HJB_DOM1,El Hajeb,031710703,STEP,infra.step,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,bd9bb033-a302-4e3a-8c10-8acd8e1ea24f,122a4667-224f-4008-9463-ffcdf643ec6c,infra.step_inventaire_pollution,8d0595ed-90e4-423d-8bf9-086f18431140,450b0e3a-c06d-4763-b553-e350399c2365,0.0,0.5400,DUPLICATE_EXACT,,TNT-PDS,Taounate,035310105,STEP,infra.step,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,894babf9-6bc7-4e50-8e99-e72214e29176,cd19075b-b590-40fa-a532-4bbaadb9f599,infra.step_inventaire_pollution,2afdadfc-4f3d-42bc-89bd-422520c07091,00e73532-dbce-42f9-921f-375decfdac3e,0.0,0.5400,DUPLICATE_EXACT,,OA_DOM,oued amlil,035610105,STEP,infra.step,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,e742bb60-1c6c-47a2-80d3-f5aa9f928b9d,ee3e1d66-2fbd-4fc3-a54f-344b5312e3e7,infra.step_inventaire_pollution,33eb6245-a365-4ad3-87c5-b65ce6fa8a90,5e82d3ac-d79b-47ec-9f69-7702661951af,0.0,0.5400,DUPLICATE_EXACT,,T_DOM,Tahla,035610901,STEP,infra.step,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,18abaef5-0782-48b6-bca5-7c61dbeeb8c1,125873d6-c0ef-493e-8f45-245d0cc6a5b7,infra.step_inventaire_pollution,7722b3fa-e788-4f63-89dc-9adc963af8e3,fa78147b-1be8-4eb4-9d88-259072349f76,0.0,0.5400,DUPLICATE_EXACT,,ZIR_DOM1,Zirara,044810913,STEP,infra.step,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,cbcaaf92-782f-4258-ad65-edcfadf81309,d3ef8a53-4e72-4d8b-932d-b865f03ff1b0,infra.step_inventaire_pollution,07f9f8b0-9a8f-4ad0-969f-a05bfcbf41b1,0d985ed7-521a-455f-a323-bd674f1407e8,0.0,0.5400,DUPLICATE_EXACT,,SYB_DOM_R2,-,SIDI YOUSSEF BEN AHMED,STEP,infra.rejet_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,10f645a2-d14e-4d96-8287-70da97c28ea8,1105009d-56d5-493d-9fa2-d387e7bdf107,infra.step_inventaire_pollution,514482a5-f286-43a6-b7a7-3320112ed216,9b1f0536-0e68-4693-bf11-f01f6ed293ea,0.0,0.5400,DUPLICATE_EXACT,,KBM-DOM,Kariat Ba Mohamed,035310103,STEP,infra.step,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,35f381e8-143e-4e19-8ac2-dd0387e50ad2,46dcb4b7-da1e-48cc-b059-7a9f921dcf45,infra.step_inventaire_pollution,554c0258-2d1b-4205-8b64-908539ed21e3,c05b7b79-1689-4c94-82c7-b580b1a24434,0.0,0.5400,DUPLICATE_EXACT,,JEO_DOM,Jnan El Ouard,035910501,STEP,infra.step,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,231b28e3-8dd6-4200-8657-df2af16aa8ae,6938ff84-405e-4d9d-a62d-4f2a04da1b8a,infra.step_inventaire_pollution,6a9c8547-a6a2-4e00-8cce-afff5f04264d,e22ec92c-3615-4b99-8f70-6b6fd7d14ec0,0.0,0.5400,DUPLICATE_EXACT,,Ste BOUAANAN,,,STEP,infra.huilerie_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,6f1b25d4-5336-4beb-8186-5a5e2e5ed660,884198bf-472e-4102-a6ae-6a4e066f1caa,infra.step_inventaire_pollution,9675c30a-434e-4640-ab62-2c7dc0872bfd,e22ec92c-3615-4b99-8f70-6b6fd7d14ec0,0.0,0.5400,DUPLICATE_EXACT,,Ste BOUAANAN,,,STEP,infra.huilerie_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,d2e9d273-e345-442d-97f5-9be8ed3ea1f4,9965a3f9-b88e-47ad-b735-f62c58504416,infra.step_inventaire_pollution,3b074307-d841-4048-a7c2-1dfa8af7c836,e22ec92c-3615-4b99-8f70-6b6fd7d14ec0,0.0,0.5400,DUPLICATE_EXACT,,Ste BOUAANAN,,,STEP,infra.huilerie_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,123d4916-bd86-4f59-8e80-e1c5b76d3a05,63a4880b-299c-4938-b9ba-ed0290741f0a,infra.step_inventaire_pollution,b37174f3-ea04-4af9-b681-39e7f351fcfa,e22ec92c-3615-4b99-8f70-6b6fd7d14ec0,0.0,0.5400,DUPLICATE_EXACT,,Ste BOUAANAN,,,STEP,infra.huilerie_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,f0962766-20bc-4802-b194-571d7809cb16,6598e7d6-6f2d-4444-befe-b44818473cbb,infra.step_inventaire_pollution,c62f0635-ff15-45a4-bbcc-1218e5d08b40,e22ec92c-3615-4b99-8f70-6b6fd7d14ec0,0.0,0.5400,DUPLICATE_EXACT,,Ste BOUAANAN,,,STEP,infra.huilerie_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,4912026d-5738-4d84-a2ca-2c5717be75c0,78a186af-ee28-4f9c-bedd-ed14667a79d8,infra.step_inventaire_pollution,cb9e8ba0-5494-41e9-929d-488032e5b716,e22ec92c-3615-4b99-8f70-6b6fd7d14ec0,0.0,0.5400,DUPLICATE_EXACT,,Ste BOUAANAN,,,STEP,infra.huilerie_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,ace536e5-d11c-4669-b19d-2a6d765f306e,7d8c03c1-f631-4b10-8d2e-8e279df58eb1,infra.step_inventaire_pollution,a3c8a2a6-5efc-48c6-8f6d-7bc051866f21,e22ec92c-3615-4b99-8f70-6b6fd7d14ec0,0.0,0.5400,DUPLICATE_EXACT,,Ste BOUAANAN,,,STEP,infra.huilerie_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,f7ac7a2d-651b-4cb9-adcc-7c03320b2367,caae2a95-3c88-4164-b341-471320a91ef8,infra.step_inventaire_pollution,53c91bc9-88ec-4220-b775-6c11e4052d95,e22ec92c-3615-4b99-8f70-6b6fd7d14ec0,0.0,0.5400,DUPLICATE_EXACT,,Ste BOUAANAN,,,STEP,infra.huilerie_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,edffde36-995b-4d43-88cf-923da5aba318,2f2c481b-7261-4a8d-a551-688f460f5f14,infra.step_inventaire_pollution,be879c67-2c11-4bd5-a6ee-8ec0a1fa2897,e22ec92c-3615-4b99-8f70-6b6fd7d14ec0,0.0,0.5400,DUPLICATE_EXACT,,Ste BOUAANAN,,,STEP,infra.huilerie_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,c224a12c-3d89-4651-af98-2453b86df6bd,ee13b28c-cd41-41f7-ba87-fbbdf437f586,infra.step_inventaire_pollution,c7397f1f-aa50-4948-a34e-db411a21459c,e22ec92c-3615-4b99-8f70-6b6fd7d14ec0,0.0,0.5400,DUPLICATE_EXACT,,Ste BOUAANAN,,,STEP,infra.huilerie_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,cdaa896a-ecca-4b4e-8dc4-b4d9a49cd815,6a2926b5-10f5-4c9c-b0b7-f8949a02c6c7,infra.step_inventaire_pollution,7d497bd7-5d49-457b-92ff-f604fbe6a4a7,e22ec92c-3615-4b99-8f70-6b6fd7d14ec0,0.0,0.5400,DUPLICATE_EXACT,,Ste BOUAANAN,,,STEP,infra.huilerie_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,2b3982dc-8fa4-4c42-a058-749c3dd84afc,af2e750c-04da-405a-b88d-3c0f6e0f272d,infra.step_inventaire_pollution,23352f14-6580-4fa2-a925-755600e14fc4,e22ec92c-3615-4b99-8f70-6b6fd7d14ec0,0.0,0.5400,DUPLICATE_EXACT,,Ste BOUAANAN,,,STEP,infra.huilerie_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,288087b4-ad28-493a-b285-6c8832697d3c,92beac00-601f-403f-ab02-59003772081b,infra.step_inventaire_pollution,850f9f41-54aa-4b6b-812a-4a125a1670a7,e22ec92c-3615-4b99-8f70-6b6fd7d14ec0,0.0,0.5400,DUPLICATE_EXACT,,Ste BOUAANAN,,,STEP,infra.huilerie_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,ed54b3e4-3d47-4f72-a2e2-e6ecaa7dbd67,20c7d2f2-c899-4887-82f3-7518848cd1da,infra.step_inventaire_pollution,8a72bb50-ccbd-4dcc-b46f-c98e695466f7,e22ec92c-3615-4b99-8f70-6b6fd7d14ec0,0.0,0.5400,DUPLICATE_EXACT,,Ste BOUAANAN,,,STEP,infra.huilerie_inventaire_pollution,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,784eed23-e69c-4a9d-8c16-31eaee6c7aa7,4b188ebe-89fb-45a2-82bf-756edf214048,infra.step_inventaire_pollution,6e983393-4312-49db-8509-83c98f710632,19381dcf-e4b0-4d41-977f-169a57a304ec,0.0,0.5400,DUPLICATE_EXACT,,  MEK_PDOM1,MEKNES,030610101,STEP,infra.step,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,2e9292cf-a67f-4642-b3b9-d702a3a705d0,06effdda-42c7-4266-ae19-658beb3257fe,infra.step_inventaire_pollution,6c99b00c-dd8f-4dd5-831a-395be0e01b7e,8011af2a-ce10-42e4-ad02-81dc4b088589,0.0,0.5400,DUPLICATE_EXACT,, SBS_DOM,Sidi Bousber,014050713,STEP,infra.step,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,f0b9047f-69b4-48ac-9f7d-be2d1cae163d,b0c7f7f3-6403-4953-938f-bff54d363d64,infra.step_inventaire_pollution,5746e58a-b1a1-4d75-b2a1-a4a9c5481b74,89d871e7-31cb-44f5-96bb-a5cdbd17cb04,0.0,0.5400,DUPLICATE_EXACT,, SDS_DOM1,Sidi slimane,044910503,STEP,infra.step,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,b849c04b-996a-48ed-aad6-c2e39d47bbab,96bf0830-f254-4960-ad9b-651e07c5360c,infra.step_inventaire_pollution,2ee187f6-214e-43ab-9ff3-7bcaa424c65c,f4c50318-3500-4515-bd85-34b1259438ec,0.0,0.5400,DUPLICATE_EXACT,, KEN_DOM1,Kénitra,042810101,STEP,infra.step,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,a478c5d7-81d9-445f-8968-aa358b6f09ee,8ba64c30-823f-470a-a744-0b3313fdd402,infra.step_inventaire_pollution,d548ebdf-bbdb-4ad1-a81c-53c1094aebfa,175560e2-b203-479e-924d-5c680db032f7,0.0,0.5400,DUPLICATE_EXACT,, GFS-PDS,GHAFSAI,035310101,STEP,infra.step,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,eb60171e-58d2-4a8c-9c49-4a6926649cd4,86d571cd-3192-45a3-8b34-a71aca3578c9,infra.step_inventaire_pollution,1c5b0ae6-1476-4aa5-89d4-659b58652194,1de0185c-dca2-4af3-b6f1-c4518d4287c8,0.0,0.5400,DUPLICATE_EXACT,, ARA_DOM1,Arbaoua,042810701,STEP,infra.step,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,5d4432e3-158e-4455-afbb-a3026fb1f96a,2d30b072-eb49-49d2-af07-1a6ff14cc19e,infra.step_inventaire_pollution,5aff541a-c6c3-4461-96b7-92690fed902e,3624a504-ed89-46ec-ba16-fb079a6f51b8,0.0,0.5400,DUPLICATE_EXACT,,042810703,Souk El Arbaa,042810703,STEP,infra.step,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,ff65dcae-70b1-4b89-ab3d-db857790ced1,7b48945a-e154-467f-b787-e4fd8b1ed121,infra.step_inventaire_pollution,9b8e5977-f5d5-45ee-9847-73f4d2d1359b,71e60d40-e1aa-4d1b-bde1-822d84e12abd,0.0,0.5400,DUPLICATE_EXACT,,IMM_DOM,Imouzzer Marmoucha,031310303,STEP,infra.step,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,8157d561-c794-4e70-a3ff-adcbba10c03f,5ad0c6f3-22e4-4831-b899-0bc665becd38,infra.step_inventaire_pollution,5c382541-5b9a-42ec-ae70-1a848b446031,ec42fe41-cfbf-4c2d-b47c-8d438a0ac471,0.0,0.5400,DUPLICATE_EXACT,,BOL_DOM,Boulemane,031310101,STEP,infra.step,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,caa6b68c-7bbd-4462-846e-898a79629183,6ade5805-d033-48a6-ae83-95fcb1deae3d,infra.step_inventaire_pollution,7e73c7b4-a836-4f76-b3cc-43c006fe4f27,fa626892-4c4e-49eb-95e1-45135e8ab252,0.0,0.5400,DUPLICATE_EXACT,,AZR_PDOM1,Azrou,032710309,STEP,infra.step,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,e5d5e913-86ba-4eb5-bdf5-db6b64c7abc3,f3ad8d9c-6fc1-4a49-b373-726a4e534860,infra.step_inventaire_pollution,ed95bef4-44ec-4ecd-9dd5-c8c46351f4e1,e0964245-e6b2-4ce7-9231-bd6891073e9f,0.0,0.5400,DUPLICATE_EXACT,,IFR_PDOM1,Ifrane,032718103,STEP,infra.step,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,37e157d1-ae6f-45ff-822a-77c5aab2e463,3a2021b1-cc48-4a93-ad85-c7b1f27f72ed,infra.step_inventaire_pollution,a589083e-1c1b-4300-bc0c-df94f77ad8bf,f9f7182d-6878-479a-887f-1b3401f0be36,0.0,0.5400,DUPLICATE_EXACT,,ATJ_DOM1,Ain Taoujdate,031710507,STEP,infra.step,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,9ae7b5dd-875d-4278-ac27-d9feca24bff2,b23e4286-7a37-4534-98c1-066c3b394f47,infra.step_inventaire_pollution,4a7bc28b-719e-4abf-9205-b1e414b4a30d,adc3c003-e6a4-461e-b3db-ee29f93b9fc2,0.0,0.5400,DUPLICATE_EXACT,,MHA_PDOM1,M'HAYA,030610505,STEP,infra.step,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,7def6c57-33f3-43d0-a483-c517f6ab91a9,c63a5142-ea21-42a6-95c7-a6cfc0393148,infra.step_inventaire_pollution,710b9323-c7e7-4e36-9721-431f89e7f179,55055403-65c5-45ab-9980-5cb5c89448c3,0.0,0.5400,DUPLICATE_EXACT,,RIE_DOM,RIBAT EL KHIR,034510107,STEP,infra.step,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,8346e5b8-8384-467b-a856-7260937382d6,f7c071a8-a2af-4a46-9ca4-11d4697c73e6,infra.step_inventaire_pollution,3e32105e-ef31-4137-9b88-47bf8af8be9a,757818e8-2a20-4c76-87fc-a8a0bbf2b325,0.0,0.5400,DUPLICATE_EXACT,,A-DOM,Ameur,044410305,STEP,infra.step,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,d0e781f8-4ee9-4d81-bd38-a99e3c16a9e8,55166111-262a-4246-b594-376e1d18c5d3,infra.step_inventaire_pollution,4f60ac1a-7a12-416e-977d-08e75ec9a3e6,04624b76-f9cc-4726-851b-c421044673e9,0.0,0.5400,DUPLICATE_EXACT,,SIA_DOM1,sidi abderrazak,042910913,STEP,infra.step,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,b3298849-a458-4c10-b44b-ae903c8c6186,628b3898-2631-47ff-ab9b-7e7ddb86d214,infra.step_inventaire_pollution,337310ad-8af4-4583-9a20-abb07f50596e,0a85e414-ae50-4e03-8575-ab5d22d3e68c,0.0,0.5400,DUPLICATE_EXACT,,DAG_DOM1,Dar El Gueddari,044811105,STEP,infra.step,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,b97f84ea-9c11-4f8f-a61a-1260b94cba14,efad210a-dac8-417d-9c0a-c8bcdd9fccf7,infra.step_inventaire_pollution,27e20fb9-068a-46c0-b668-cf25a71294fb,f0c2746e-0d87-4730-add0-622efa2042eb,0.0,0.5400,DUPLICATE_EXACT,,HDK_DOM1,Had kourt,044810317,STEP,infra.step,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,8e53cebf-821f-4cd3-9329-05e4f6bc563a,deec6d3c-0697-4c1b-8be8-7da3c1934e3b,infra.step_inventaire_pollution,1a81e942-4117-4694-b48f-1a7b9c46dc07,a337344f-57d2-4578-af8f-742a9ebdad82,0.0,0.5400,DUPLICATE_EXACT,,SAT_DOM,Sidi Allal Tazi,042810909,STEP,infra.step,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,57598feb-15c0-4b4e-b201-0fb8e4ce7f93,2b350974-7b70-4b46-aa2e-1ce01e22ac85,infra.step_inventaire_pollution,5c697a1b-bb51-4b6a-afd5-7b746d099a95,eed347ac-1792-47d8-bab2-4f4bf553ba83,0.0,0.5400,DUPLICATE_EXACT,,MBK_DOM,Mechraa bel Ksiri,044810507,STEP,infra.step,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,78809d73-215b-4145-bf3e-259b807a6b89,dc325894-e46b-4c41-9e69-705239ec29bf,infra.step_inventaire_pollution,e815b1e6-9caf-4f9a-96b2-8b8b93471af1,d55e575e-610e-45af-8cdf-66c93a967482,0.0,0.5400,DUPLICATE_EXACT,,SYG_DOM1,Sidi Yahya El Ghareb,042810301,STEP,infra.step,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,647463b1-ea51-474e-b583-58d1746ae126,7d97d0a0-7448-4881-9bc0-6f7a6a04eeff,infra.step_inventaire_pollution,63b07445-4f6c-4404-9f40-4be0586eba62,1abcde3a-ee2e-445f-8634-00780ab6f0f2,0.0,0.5400,DUPLICATE_EXACT,,LLM_DOM1,Lalla Mimouna centre,042811105,STEP,infra.step,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,368a0632-0c9e-40c4-9afb-5698255abb26,51645de4-4177-40d1-81b6-2606398c058f,infra.step_inventaire_pollution,11ca2b49-f868-4e39-8542-74173be5a12c,db538281-f6ea-4cd1-a2bd-425958795471,0.0,0.5400,DUPLICATE_EXACT,,TFL_DOM,Tiflet,042910902,STEP,infra.step,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,55fd504d-4869-4388-9f23-e2e930f83f5d,967ab17a-1e29-41c0-b73a-14f039d15677,infra.step_inventaire_pollution,207893c8-6943-4b96-9801-dd830d5af621,4dc71c69-5ee2-401b-a34b-73bcf19af48d,0.0,0.5400,DUPLICATE_EXACT,,khm_DOM,Khemisset,042910317,STEP,infra.step,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=0.00; priorite=4
e60088e9-cf94-4e41-ae65-a5390866b4b8,aa8866a5-5098-44fd-bf2a-62c993a11145,c3c14b7d-7ffe-499a-af26-df04c24264d5,infra.step_inventaire_pollution,e2f01e76-7343-4fba-95d1-4a1815af328f,02d72f9a-7cf0-4ac4-981a-2a2f7ca18797,0.0,0.5400,DUPLICATE_EXACT,,MOB_DECH1,Moulay Bouselham,042811107,STEP,infra.step,MANUAL_REVIEW_REQUIRED,1,PENDING,distance=0.00m; nom=0.00; commune=0.00; priorite=4
