base,schema,table,type_table,mode_detection,parametre_observe,parametre_normalise_auto,colonne_parametre,colonne_valeur,unite_detectee,volume_lignes,volume_valeurs_non_nulles,nb_valeurs_nulles,nb_valeurs_negatives,nb_valeurs_non_numeriques,min_valeur,max_valeur,premiere_date,derniere_date,exemple_valeur_1,exemple_valeur_2,exemple_valeur_3,source_origine,commentaire_auto,qualite_detection
abh_sad,qualite,mesure_qualite_barrage,qualité,colonne_parametre,Azote_tot_kjeldhal,azote tot kjeldhal,parametre_qualite,valeur,à confirmer,147,147,0,0,0,0.018,12.95,1988-10-14 00:00:00+00,2011-10-03 00:00:00+00,0.018,0.039,0.044,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_barrage,qualité,colonne_parametre,Turbidite,turbidite,parametre_qualite,valeur,à confirmer,143,143,0,0,0,1.7,16800,1990-08-17 00:00:00+00,2024-06-12 00:00:00+00,1.7,10,1006,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_barrage,qualité,colonne_parametre,CF,cf,parametre_qualite,valeur,à confirmer,139,139,0,0,0,0,160000,1988-10-14 00:00:00+00,2024-11-20 00:00:00+00,0,10,100,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_barrage,qualité,colonne_parametre,DBO5,dbo5,parametre_qualite,valeur,à confirmer,138,138,0,0,0,0.2,23,1988-10-14 00:00:00+00,2020-07-08 00:00:00+00,0.2,0.25,0.273,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_barrage,qualité,colonne_parametre,DCO,dco,parametre_qualite,valeur,à confirmer,137,137,0,0,0,2.77,199,1988-10-14 00:00:00+00,2020-07-08 00:00:00+00,10,10.6,109,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_barrage,qualité,colonne_parametre,CT,ct,parametre_qualite,valeur,à confirmer,135,135,0,0,0,0,1876000,1988-10-14 00:00:00+00,2024-11-20 00:00:00+00,0,10,100,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_barrage,qualité,colonne_parametre,NO2-,no2-,parametre_qualite,valeur,à confirmer,134,134,0,0,0,0,1.952,1991-11-22 00:00:00+00,2020-07-08 00:00:00+00,0,0.001,0.003,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_barrage,qualité,colonne_parametre,SF,sf,parametre_qualite,valeur,à confirmer,134,134,0,0,0,0,89000,1988-10-14 00:00:00+00,2024-11-20 00:00:00+00,0,1.34,10,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_barrage,qualité,colonne_parametre,Mg,mg,parametre_qualite,valeur,à confirmer,130,130,0,0,0,0.02,96,1992-06-05 00:00:00+00,2020-07-08 00:00:00+00,0.02,11.4,12.39,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_barrage,qualité,colonne_parametre,K,k,parametre_qualite,valeur,à confirmer,129,129,0,0,0,0.41,74.2,1992-06-05 00:00:00+00,2020-07-08 00:00:00+00,0.41,0.45,0.48,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_barrage,qualité,colonne_parametre,NA,na,parametre_qualite,valeur,à confirmer,128,128,0,0,0,0.02,460,1992-06-05 00:00:00+00,2020-07-08 00:00:00+00,0.02,1,100.9,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_barrage,qualité,colonne_parametre,sat,sat,parametre_qualite,valeur,à confirmer,128,128,0,0,0,3,941.2,1988-10-14 00:00:00+00,2006-04-26 00:00:00+00,101,104,104.5,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_barrage,qualité,colonne_parametre,HCO3-,hco3-,parametre_qualite,valeur,à confirmer,128,128,0,0,0,0,878.8,1992-06-05 00:00:00+00,2020-07-08 00:00:00+00,0,107.4,109.8,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_barrage,qualité,colonne_parametre,Ca,ca,parametre_qualite,valeur,à confirmer,126,126,0,0,0,19,260,1992-06-05 00:00:00+00,2020-07-08 00:00:00+00,102.6,104.2,112.2,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_barrage,qualité,colonne_parametre,CO3,co3,parametre_qualite,valeur,à confirmer,120,120,0,0,0,0,145.7,1992-06-05 00:00:00+00,2020-07-08 00:00:00+00,0,1.2,117,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_barrage,qualité,colonne_parametre,FeT,fet,parametre_qualite,valeur,à confirmer,94,94,0,0,0,0.025,2.5,2002-02-18 00:00:00+00,2020-07-14 00:00:00+00,0.025,0.05,0.063,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_barrage,qualité,colonne_parametre,TAC,tac,parametre_qualite,valeur,à confirmer,71,71,0,0,0,2.8,1053,1994-05-30 00:00:00+00,2020-07-08 00:00:00+00,1053,12,12.4,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_barrage,qualité,colonne_parametre,TA,ta,parametre_qualite,valeur,à confirmer,70,70,0,0,0,0,3,1994-05-30 00:00:00+00,2020-07-08 00:00:00+00,0,0.2,0.25,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_barrage,qualité,colonne_parametre,TH,th,parametre_qualite,valeur,à confirmer,50,50,0,0,0,0,1057.5156,1993-04-15 00:00:00+00,2020-07-08 00:00:00+00,0,100.84,1056.9989,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_barrage,qualité,colonne_parametre,SiO3,sio3,parametre_qualite,valeur,à confirmer,37,37,0,0,0,0.5,30.06,1991-11-22 00:00:00+00,2003-11-17 00:00:00+00,0.5,0.839,0.89,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_barrage,qualité,colonne_parametre,Pheopigment,pheopigment,parametre_qualite,valeur,à confirmer,37,37,0,0,0,0.0001,31.87,1995-06-02 00:00:00+00,2009-11-10 00:00:00+00,0.0001,0.0002,0.0009,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_barrage,qualité,colonne_parametre,PTD,pt,parametre_qualite,valeur,à confirmer,15,15,0,0,0,0.08,80.7,1995-06-02 00:00:00+00,2009-11-10 00:00:00+00,0.08,22.8,26.3,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_barrage,qualité,colonne_parametre,PTP,pt,parametre_qualite,valeur,à confirmer,15,15,0,0,0,0.03,80.7,1995-06-02 00:00:00+00,2009-11-10 00:00:00+00,0.03,22.8,26.3,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_barrage,qualité,colonne_parametre,Profondeur,profondeur,parametre_qualite,valeur,à confirmer,13,13,0,0,0,0,55,1991-11-22 00:00:00+00,2004-01-21 00:00:00+00,0,0.2,0.35,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_barrage,qualité,colonne_parametre,IBD,ibd,parametre_qualite,valeur,à confirmer,13,13,0,0,0,0,16.422,2003-06-03 00:00:00+00,2009-09-10 00:00:00+00,0,11.054,13.411,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_barrage,qualité,colonne_parametre,Azote_Total,azote total,parametre_qualite,valeur,à confirmer,11,11,0,0,0,0.133,5.04,2013-09-16 00:00:00+00,2020-07-08 00:00:00+00,0.133,0.175,0.302,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_barrage,qualité,colonne_parametre,Debit,debit,parametre_qualite,valeur,à confirmer,8,8,0,0,0,0.047,5050,1988-10-14 00:00:00+00,1992-06-05 00:00:00+00,0.047,0.332,154,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_barrage,qualité,colonne_parametre,MO,mo,parametre_qualite,valeur,à confirmer,6,6,0,0,0,0,7.6,1994-11-03 00:00:00+00,2005-06-27 00:00:00+00,0,7.6,,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_barrage,qualité,colonne_parametre,Eh,eh,parametre_qualite,valeur,à confirmer,6,6,0,0,0,129,801,1990-08-17 00:00:00+00,1991-11-25 00:00:00+00,129,359,360,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_barrage,qualité,colonne_parametre,Largeur,largeur,parametre_qualite,valeur,à confirmer,5,5,0,0,0,0.9,20,2003-06-06 00:00:00+00,2004-10-08 00:00:00+00,0.9,10,2.5,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_barrage,qualité,colonne_parametre,F_M_mes,f m mes,parametre_qualite,valeur,à confirmer,3,3,0,0,0,0.059,55.4,1996-05-29 00:00:00+00,2006-04-20 00:00:00+00,0.059,38.4,55.4,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_barrage,qualité,colonne_parametre,IBGN,ibgn,parametre_qualite,valeur,à confirmer,3,3,0,0,0,9,15,2009-03-16 00:00:00+00,2009-09-10 00:00:00+00,13,15,9,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_barrage,qualité,colonne_parametre,S2,s2,parametre_qualite,valeur,à confirmer,2,2,0,0,0,0,0.026,2003-06-10 00:00:00+00,2005-07-28 00:00:00+00,0,0.026,,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_barrage,qualité,colonne_parametre,phenol,phenol,parametre_qualite,valeur,à confirmer,2,2,0,0,0,0.02,7.09,2007-01-12 00:00:00+00,2024-11-13 00:00:00+00,0.02,7.09,,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_barrage,qualité,colonne_parametre,Couleur,couleur,parametre_qualite,valeur,à confirmer,1,1,0,0,0,0.073,0.073,2004-10-07 00:00:00+00,2004-10-07 00:00:00+00,0.073,,,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_barrage,qualité,colonne_parametre,HCT,hct,parametre_qualite,valeur,à confirmer,1,1,0,0,0,9.55,9.55,2007-01-12 00:00:00+00,2007-01-12 00:00:00+00,9.55,,,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_barrage,qualité,colonne_parametre,S,s,parametre_qualite,valeur,à confirmer,1,1,0,0,0,0.026,0.026,2003-06-10 00:00:00+00,2003-06-10 00:00:00+00,0.026,,,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_barrage,qualité,colonne_parametre,FM,fm,parametre_qualite,valeur,à confirmer,1,1,0,0,0,38.4,38.4,1996-05-29 00:00:00+00,1996-05-29 00:00:00+00,38.4,,,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_barrage,qualité,colonne_parametre,Azote_tot_kjeld,azote tot kjeld,parametre_qualite,valeur,à confirmer,1,1,0,0,0,0.371,0.371,1996-10-24 00:00:00+00,1996-10-24 00:00:00+00,0.371,,,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_barrage,qualité,colonne_parametre,Azote_Org,azote org,parametre_qualite,valeur,à confirmer,1,1,0,0,0,0.25,0.25,2003-11-13 00:00:00+00,2003-11-13 00:00:00+00,0.25,,,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_barrage,qualité,colonne_parametre,DCO_dec2h,dco dec2h,parametre_qualite,valeur,à confirmer,1,1,0,0,0,34.27,34.27,2002-11-25 00:00:00+00,2002-11-25 00:00:00+00,34.27,,,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_barrage,qualité,colonne_parametre,Detergent,detergent,parametre_qualite,valeur,à confirmer,1,1,0,0,0,0.15,0.15,1990-08-17 00:00:00+00,1990-08-17 00:00:00+00,0.15,,,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_barrage,qualité,colonne_parametre,OH,oh,parametre_qualite,valeur,à confirmer,1,1,0,0,0,7.65,7.65,1992-06-05 00:00:00+00,1992-06-05 00:00:00+00,7.65,,,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_barrage,qualité,colonne_parametre,RS105,rs105,parametre_qualite,valeur,à confirmer,1,1,0,0,0,300,300,1990-01-30 00:00:00+00,1990-01-30 00:00:00+00,300,,,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_nappe,qualité,colonne_parametre,Conductivite,conductivite,parametre_qualite,valeur,à confirmer,2659,2659,0,0,0,0,54900,1988-10-03 00:00:00+00,2024-11-29 00:00:00+00,0,10.6,1000,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_nappe,qualité,colonne_parametre,T_eau,temperature eau,parametre_qualite,valeur,à confirmer,2658,2658,0,0,0,8.6,213,1988-10-03 00:00:00+00,2024-11-29 00:00:00+00,10,10.3,10.5,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_nappe,qualité,colonne_parametre,ph,ph,parametre_qualite,valeur,à confirmer,2651,2651,0,0,0,2.61,22.1,1988-10-03 00:00:00+00,2024-11-29 00:00:00+00,10.16,10.8,14.35,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_nappe,qualité,colonne_parametre,CF,cf,parametre_qualite,valeur,à confirmer,2643,2643,0,0,0,0,6500000,1988-10-03 00:00:00+00,2024-11-29 00:00:00+00,0,0.2,1,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_nappe,qualité,colonne_parametre,SF,sf,parametre_qualite,valeur,à confirmer,2640,2640,0,0,0,0,1600000,1988-10-03 00:00:00+00,2024-11-29 00:00:00+00,0,0.2,0.8,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_nappe,qualité,colonne_parametre,K,k,parametre_qualite,valeur,à confirmer,2637,2637,0,0,0,0,30810,1988-10-03 00:00:00+00,2024-11-26 00:00:00+00,0,0.07,0.08,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_nappe,qualité,colonne_parametre,NA,na,parametre_qualite,valeur,à confirmer,2637,2637,0,0,0,0,9124,1988-10-03 00:00:00+00,2024-11-26 00:00:00+00,0,0.11957,0.2,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_nappe,qualité,colonne_parametre,HCO3-,hco3-,parametre_qualite,valeur,à confirmer,2636,2636,0,0,0,0,1512.8,1988-10-03 00:00:00+00,2024-11-26 00:00:00+00,0,10.9,100,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_nappe,qualité,colonne_parametre,NO3-,no3-,parametre_qualite,valeur,à confirmer,2632,2632,0,0,0,0,3618,1988-10-03 00:00:00+00,2024-11-19 00:00:00+00,0,0.002,0.003,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_nappe,qualité,colonne_parametre,MO,mo,parametre_qualite,valeur,à confirmer,2625,2625,0,0,0,0,1092,1990-09-21 00:00:00+00,2024-11-28 00:00:00+00,0,0.06,0.1,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_nappe,qualité,colonne_parametre,Cl,cl,parametre_qualite,valeur,à confirmer,2624,2624,0,0,0,1,17581,1988-10-03 00:00:00+00,2024-11-19 00:00:00+00,1,1.42,10.2,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_nappe,qualité,colonne_parametre,Mg,mg,parametre_qualite,valeur,à confirmer,2619,2619,0,0,0,0.49,1008,1988-10-03 00:00:00+00,2024-11-20 00:00:00+00,0.49,0.7,1,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_nappe,qualité,colonne_parametre,SO4,so4,parametre_qualite,valeur,à confirmer,2618,2618,0,0,0,0,2039,1988-10-03 00:00:00+00,2024-11-19 00:00:00+00,0,0.04,0.2,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_nappe,qualité,colonne_parametre,T_Air,t air,parametre_qualite,valeur,à confirmer,2617,2617,0,0,0,4,88,1988-10-03 00:00:00+00,2024-11-29 00:00:00+00,10,10.1,10.2,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_nappe,qualité,colonne_parametre,NO2-,no2-,parametre_qualite,valeur,à confirmer,2609,2609,0,0,0,0,85.4,1991-01-24 00:00:00+00,2024-11-29 00:00:00+00,0,0.001,0.0013,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_nappe,qualité,colonne_parametre,NH4,nh4,parametre_qualite,valeur,à confirmer,2590,2590,0,0,0,0,18.5,1990-09-20 00:00:00+00,2024-11-29 00:00:00+00,0,0.001,0.002,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_nappe,qualité,colonne_parametre,CT,ct,parametre_qualite,valeur,à confirmer,2560,2560,0,0,0,0,59000000,1988-10-03 00:00:00+00,2024-11-29 00:00:00+00,0,0.4,10,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_nappe,qualité,colonne_parametre,CO3,co3,parametre_qualite,valeur,à confirmer,2552,2552,0,0,0,0,50000,1991-03-27 00:00:00+00,2024-11-26 00:00:00+00,0,1.68,12,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_nappe,qualité,colonne_parametre,Ca,ca,parametre_qualite,valeur,à confirmer,2550,2550,0,0,0,1.21,1282,1988-10-03 00:00:00+00,2024-11-20 00:00:00+00,1.21,10,10.4,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_nappe,qualité,colonne_parametre,RS105,rs105,parametre_qualite,valeur,à confirmer,2203,2203,0,0,0,27.5,31900,1991-03-22 00:00:00+00,2024-11-20 00:00:00+00,1006,1008,1009,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_nappe,qualité,colonne_parametre,Mn,mn,parametre_qualite,valeur,à confirmer,2199,2199,0,0,0,0,95,1991-03-22 00:00:00+00,2024-11-27 00:00:00+00,0,0.0001,0.0002,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_nappe,qualité,colonne_parametre,TA,ta,parametre_qualite,valeur,à confirmer,2027,2027,0,0,0,0,20.6,1990-09-21 00:00:00+00,2024-11-26 00:00:00+00,0,0.25,0.35,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_nappe,qualité,colonne_parametre,TAC,tac,parametre_qualite,valeur,à confirmer,2027,2027,0,0,0,0,1830,1990-09-21 00:00:00+00,2024-11-26 00:00:00+00,0,0.25,0.5,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_nappe,qualité,colonne_parametre,TH,th,parametre_qualite,valeur,à confirmer,1608,1608,0,0,0,3.5,541.85,1991-03-27 00:00:00+00,2024-11-20 00:00:00+00,10,10.01509,10.25,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_nappe,qualité,colonne_parametre,FeT,fet,parametre_qualite,valeur,à confirmer,1560,1560,0,0,0,0.014,1181,1999-06-23 00:00:00+00,2024-11-27 00:00:00+00,0.014,0.0146,0.0153,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_nappe,qualité,colonne_parametre,Fe,fe,parametre_qualite,valeur,à confirmer,689,689,0,0,0,0.01,1908,1991-03-22 00:00:00+00,2015-10-02 00:00:00+00,0.01,0.015,0.018,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_nappe,qualité,colonne_parametre,O2_diss,o2 dissous,parametre_qualite,valeur,à confirmer,207,207,0,0,0,0,443,1988-10-03 00:00:00+00,2013-11-13 00:00:00+00,0,0.031,0.188,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_nappe,qualité,colonne_parametre,Azote_tot_kjeldhal,azote tot kjeldhal,parametre_qualite,valeur,à confirmer,206,206,0,0,0,0.01,15,1988-10-19 00:00:00+00,1994-11-16 00:00:00+00,0.01,0.018,0.02,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_nappe,qualité,colonne_parametre,DCO,dco,parametre_qualite,valeur,à confirmer,179,179,0,0,0,0,258,1988-10-19 00:00:00+00,2013-11-13 00:00:00+00,0,0.247,0.262,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_nappe,qualité,colonne_parametre,PTD,pt,parametre_qualite,valeur,à confirmer,73,73,0,0,0,6,88,2008-12-18 00:00:00+00,2009-01-30 00:00:00+00,10,10.2,10.7,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_nappe,qualité,colonne_parametre,PTP,pt,parametre_qualite,valeur,à confirmer,73,73,0,0,0,6,88,2008-12-18 00:00:00+00,2009-01-30 00:00:00+00,10,10.2,10.7,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_nappe,qualité,colonne_parametre,PO4 3-,po4 3-,parametre_qualite,valeur,à confirmer,40,40,0,0,0,0,191,1990-09-20 00:00:00+00,2013-10-11 00:00:00+00,0,0.003,0.009,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_nappe,qualité,colonne_parametre,Phosphore_Total,phosphore total,parametre_qualite,valeur,à confirmer,39,39,0,0,0,0.02,3.66,1988-10-19 00:00:00+00,2013-10-11 00:00:00+00,0.02,0.03,0.039,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_nappe,qualité,colonne_parametre,Turbidite,turbidite,parametre_qualite,valeur,à confirmer,31,31,0,0,0,0,637,1990-09-20 00:00:00+00,2012-09-26 00:00:00+00,0,2.4,26,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_nappe,qualité,colonne_parametre,MES,mes,parametre_qualite,valeur,à confirmer,25,25,0,0,0,0,4374,1988-10-19 00:00:00+00,2013-10-11 00:00:00+00,0,0.38,0.4,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_nappe,qualité,colonne_parametre,sat,sat,parametre_qualite,valeur,à confirmer,18,18,0,0,0,0,111.8,1988-10-03 00:00:00+00,2006-04-27 00:00:00+00,0,108,111.8,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_nappe,qualité,colonne_parametre,S2,s2,parametre_qualite,valeur,à confirmer,16,16,0,0,0,0.2,0.42,2013-08-28 00:00:00+00,2013-11-07 00:00:00+00,0.2,0.29,0.38,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_nappe,qualité,colonne_parametre,DBO5,dbo5,parametre_qualite,valeur,à confirmer,10,10,0,0,0,1,21,1988-10-19 00:00:00+00,1994-08-19 00:00:00+00,1,1.3,11,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_nappe,qualité,colonne_parametre,RS185,rs185,parametre_qualite,valeur,à confirmer,7,7,0,0,0,147,2024,1996-10-25 00:00:00+00,2007-02-22 00:00:00+00,1263,1398,147,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_nappe,qualité,colonne_parametre,Chla,chla,parametre_qualite,valeur,à confirmer,7,7,0,0,0,0,75,1990-09-20 00:00:00+00,2013-10-11 00:00:00+00,0,0.07,1.91,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_nappe,qualité,colonne_parametre,Pb,pb,parametre_qualite,valeur,à confirmer,6,6,0,0,0,0.011,0.1,1991-03-22 00:00:00+00,2006-12-18 00:00:00+00,0.011,0.03,0.035,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_nappe,qualité,colonne_parametre,Ph�nol,phnol,parametre_qualite,valeur,à confirmer,5,5,0,0,0,0,0.04,1990-09-21 00:00:00+00,1993-08-10 00:00:00+00,0,0.011,0.018,db,paramètre qualité métier,forte
abh_sad,qualite,mesure_qualite_nappe,qualité,colonne_parametre,Debit,debit,parametre_qualite,valeur,à confirmer,5,5,0,0,0,10,519,1988-10-19 00:00:00+00,1991-10-03 00:00:00+00,10,260,31.6,db,paramètre qualité métier,forte
