scenario_id,Segment_rejet,Crejet_mg_L,QRejet_m3_s,QSebou_m3_s,QInnaouen_m3_s,QOuergha_m3_s,C_SidiAllalTazi_mg_L,C_BgGarde_mg_L,Statut
SC_QR04_C02_QS01_QI02_QO05,Segment_Pollution_base,150,1.111111111,7.5,25,150,0.251783311,0.300881982,SUFFISANT
SC_QR04_C02_QS01_QI02_QO06,Segment_Pollution_base,150,1.111111111,7.5,25,200,0.150586098,0.196232125,SUFFISANT
SC_QR04_C02_QS01_QI02_QO07,Segment_Pollution_base,150,1.111111111,7.5,25,400,0.032800496,0.044867072,SUFFISANT
SC_QR04_C02_QS01_QI03_QO01,Segment_Pollution_base,150,1.111111111,7.5,50,10,0.698154747,0.857464969,INSUFFISANT
SC_QR04_C02_QS01_QI03_QO02,Segment_Pollution_base,150,1.111111111,7.5,50,25,0.407939106,0.606228828,INSUFFISANT
SC_QR04_C02_QS01_QI03_QO03,Segment_Pollution_base,150,1.111111111,7.5,50,50,0.160895571,0.29271546,SUFFISANT
SC_QR04_C02_QS01_QI03_QO04,Segment_Pollution_base,150,1.111111111,7.5,50,100,0.162043363,0.0801493,SUFFISANT
SC_QR04_C02_QS01_QI03_QO05,Segment_Pollution_base,150,1.111111111,7.5,50,150,0.214926764,0.13749297,SUFFISANT
SC_QR04_C02_QS01_QI03_QO06,Segment_Pollution_base,150,1.111111111,7.5,50,200,0.227130368,0.170764565,SUFFISANT
SC_QR04_C02_QS01_QI03_QO07,Segment_Pollution_base,150,1.111111111,7.5,50,400,0.156620026,0.156827763,SUFFISANT
SC_QR04_C02_QS02_QI01_QO01,Segment_Pollution_base,150,1.111111111,15,10,10,1.286688685,1.141418457,INSUFFISANT
SC_QR04_C02_QS02_QI01_QO02,Segment_Pollution_base,150,1.111111111,15,10,25,0.723974705,0.913351834,INSUFFISANT
SC_QR04_C02_QS02_QI01_QO03,Segment_Pollution_base,150,1.111111111,15,10,50,0.236210003,0.372903794,SUFFISANT
SC_QR04_C02_QS02_QI01_QO04,Segment_Pollution_base,150,1.111111111,15,10,100,0.356589198,0.262123078,SUFFISANT
SC_QR04_C02_QS02_QI01_QO05,Segment_Pollution_base,150,1.111111111,15,10,150,0.315590858,0.283757001,SUFFISANT
SC_QR04_C02_QS02_QI01_QO06,Segment_Pollution_base,150,1.111111111,15,10,200,0.248305634,0.249367863,SUFFISANT
SC_QR04_C02_QS02_QI01_QO07,Segment_Pollution_base,150,1.111111111,15,10,400,0.093639933,0.111008525,SUFFISANT
SC_QR04_C02_QS02_QI02_QO01,Segment_Pollution_base,150,1.111111111,15,25,10,0.709211528,0.377137423,INSUFFISANT
SC_QR04_C02_QS02_QI02_QO02,Segment_Pollution_base,150,1.111111111,15,25,25,0.799368024,0.584293187,INSUFFISANT
SC_QR04_C02_QS02_QI02_QO03,Segment_Pollution_base,150,1.111111111,15,25,50,0.628607512,0.63000381,INSUFFISANT
SC_QR04_C02_QS02_QI02_QO04,Segment_Pollution_base,150,1.111111111,15,25,100,0.263938695,0.356442511,SUFFISANT
SC_QR04_C02_QS02_QI02_QO05,Segment_Pollution_base,150,1.111111111,15,25,150,0.111727178,0.172316894,SUFFISANT
SC_QR04_C02_QS02_QI02_QO06,Segment_Pollution_base,150,1.111111111,15,25,200,0.053272136,0.086933441,SUFFISANT
SC_QR04_C02_QS02_QI02_QO07,Segment_Pollution_base,150,1.111111111,15,25,400,0.090479791,0.065330677,SUFFISANT
SC_QR04_C02_QS02_QI03_QO01,Segment_Pollution_base,150,1.111111111,15,50,10,0.370241106,0.606189847,INSUFFISANT
SC_QR04_C02_QS02_QI03_QO02,Segment_Pollution_base,150,1.111111111,15,50,25,0.182225466,0.350028872,SUFFISANT
SC_QR04_C02_QS02_QI03_QO03,Segment_Pollution_base,150,1.111111111,15,50,50,0.164203674,0.133860201,SUFFISANT
SC_QR04_C02_QS02_QI03_QO04,Segment_Pollution_base,150,1.111111111,15,50,100,0.274399251,0.166650891,SUFFISANT
SC_QR04_C02_QS02_QI03_QO05,Segment_Pollution_base,150,1.111111111,15,50,150,0.294862181,0.225213587,SUFFISANT
SC_QR04_C02_QS02_QI03_QO06,Segment_Pollution_base,150,1.111111111,15,50,200,0.269853622,0.237755984,SUFFISANT
SC_QR04_C02_QS02_QI03_QO07,Segment_Pollution_base,150,1.111111111,15,50,400,0.135384783,0.152953297,SUFFISANT
SC_QR04_C02_QS03_QI01_QO01,Segment_Pollution_base,150,1.111111111,30,10,10,0.722056448,0.387537748,INSUFFISANT
SC_QR04_C02_QS03_QI01_QO02,Segment_Pollution_base,150,1.111111111,30,10,25,0.806123257,0.594644129,INSUFFISANT
SC_QR04_C02_QS03_QI01_QO03,Segment_Pollution_base,150,1.111111111,30,10,50,0.626254797,0.633238673,INSUFFISANT
SC_QR04_C02_QS03_QI01_QO04,Segment_Pollution_base,150,1.111111111,30,10,100,0.258611351,0.35219416,SUFFISANT
SC_QR04_C02_QS03_QI01_QO05,Segment_Pollution_base,150,1.111111111,30,10,150,0.10823366,0.168283448,SUFFISANT
SC_QR04_C02_QS03_QI01_QO06,Segment_Pollution_base,150,1.111111111,30,10,200,0.055425819,0.084154867,SUFFISANT
SC_QR04_C02_QS03_QI01_QO07,Segment_Pollution_base,150,1.111111111,30,10,400,0.092676431,0.067314513,SUFFISANT
SC_QR04_C02_QS03_QI02_QO01,Segment_Pollution_base,150,1.111111111,30,25,10,0.787926316,0.896192729,INSUFFISANT
SC_QR04_C02_QS03_QI02_QO02,Segment_Pollution_base,150,1.111111111,30,25,25,0.480672687,0.670512259,INSUFFISANT
SC_QR04_C02_QS03_QI02_QO03,Segment_Pollution_base,150,1.111111111,30,25,50,0.197980836,0.342207521,SUFFISANT
SC_QR04_C02_QS03_QI02_QO04,Segment_Pollution_base,150,1.111111111,30,25,100,0.139578506,0.082426243,SUFFISANT
SC_QR04_C02_QS03_QI02_QO05,Segment_Pollution_base,150,1.111111111,30,25,150,0.195475087,0.119847611,SUFFISANT
SC_QR04_C02_QS03_QI02_QO06,Segment_Pollution_base,150,1.111111111,30,25,200,0.213898227,0.155004948,SUFFISANT
SC_QR04_C02_QS03_QI02_QO07,Segment_Pollution_base,150,1.111111111,30,25,400,0.158343539,0.154489428,SUFFISANT
SC_QR04_C02_QS03_QI03_QO01,Segment_Pollution_base,150,1.111111111,30,50,10,0.244395554,0.152910441,SUFFISANT
SC_QR04_C02_QS03_QI03_QO02,Segment_Pollution_base,150,1.111111111,30,50,25,0.327848256,0.15587537,SUFFISANT
SC_QR04_C02_QS03_QI03_QO03,Segment_Pollution_base,150,1.111111111,30,50,50,0.409304947,0.253237098,SUFFISANT
SC_QR04_C02_QS03_QI03_QO04,Segment_Pollution_base,150,1.111111111,30,50,100,0.401709616,0.342039943,SUFFISANT
SC_QR04_C02_QS03_QI03_QO05,Segment_Pollution_base,150,1.111111111,30,50,150,0.314901233,0.32071206,SUFFISANT
SC_QR04_C02_QS03_QI03_QO06,Segment_Pollution_base,150,1.111111111,30,50,200,0.232041761,0.263994396,SUFFISANT
SC_QR04_C02_QS03_QI03_QO07,Segment_Pollution_base,150,1.111111111,30,50,400,0.071087487,0.098036416,SUFFISANT
SC_QR04_C03_QS01_QI01_QO01,Segment_Pollution_base,200,1.111111111,7.5,10,10,1.090227962,1.617401242,INSUFFISANT
SC_QR04_C03_QS01_QI01_QO02,Segment_Pollution_base,200,1.111111111,7.5,10,25,1.137161732,0.764555931,INSUFFISANT
SC_QR04_C03_QS01_QI01_QO03,Segment_Pollution_base,200,1.111111111,7.5,10,50,0.899669647,0.891695201,INSUFFISANT
SC_QR04_C03_QS01_QI01_QO04,Segment_Pollution_base,200,1.111111111,7.5,10,100,0.327229112,0.431723595,SUFFISANT
SC_QR04_C03_QS01_QI01_QO05,Segment_Pollution_base,200,1.111111111,7.5,10,150,0.162769914,0.192265928,SUFFISANT
SC_QR04_C03_QS01_QI01_QO06,Segment_Pollution_base,200,1.111111111,7.5,10,200,0.186057761,0.132877126,SUFFISANT
SC_QR04_C03_QS01_QI01_QO07,Segment_Pollution_base,200,1.111111111,7.5,10,400,0.158596963,0.143222526,SUFFISANT
SC_QR04_C03_QS01_QI02_QO01,Segment_Pollution_base,200,1.111111111,7.5,25,10,0.780917823,1.223419785,INSUFFISANT
SC_QR04_C03_QS01_QI02_QO02,Segment_Pollution_base,200,1.111111111,7.5,25,25,0.578258038,0.496438801,INSUFFISANT
SC_QR04_C03_QS01_QI02_QO03,Segment_Pollution_base,200,1.111111111,7.5,25,50,0.767468035,0.541842043,INSUFFISANT
SC_QR04_C03_QS01_QI02_QO04,Segment_Pollution_base,200,1.111111111,7.5,25,100,0.566607535,0.575633526,INSUFFISANT
SC_QR04_C03_QS01_QI02_QO05,Segment_Pollution_base,200,1.111111111,7.5,25,150,0.335711092,0.401175976,SUFFISANT
SC_QR04_C03_QS01_QI02_QO06,Segment_Pollution_base,200,1.111111111,7.5,25,200,0.200781465,0.261642814,SUFFISANT
SC_QR04_C03_QS01_QI02_QO07,Segment_Pollution_base,200,1.111111111,7.5,25,400,0.043733992,0.059822761,SUFFISANT
SC_QR04_C03_QS01_QI03_QO01,Segment_Pollution_base,200,1.111111111,7.5,50,10,0.930872917,1.143286705,INSUFFISANT
SC_QR04_C03_QS01_QI03_QO02,Segment_Pollution_base,200,1.111111111,7.5,50,25,0.543918788,0.808305144,INSUFFISANT
SC_QR04_C03_QS01_QI03_QO03,Segment_Pollution_base,200,1.111111111,7.5,50,50,0.214527428,0.39028725,SUFFISANT
SC_QR04_C03_QS01_QI03_QO04,Segment_Pollution_base,200,1.111111111,7.5,50,100,0.216057822,0.106865734,SUFFISANT
SC_QR04_C03_QS01_QI03_QO05,Segment_Pollution_base,200,1.111111111,7.5,50,150,0.286569029,0.18332395,SUFFISANT
SC_QR04_C03_QS01_QI03_QO06,Segment_Pollution_base,200,1.111111111,7.5,50,200,0.302840501,0.227686092,SUFFISANT
SC_QR04_C03_QS01_QI03_QO07,Segment_Pollution_base,200,1.111111111,7.5,50,400,0.208826706,0.209103689,SUFFISANT
SC_QR04_C03_QS02_QI01_QO01,Segment_Pollution_base,200,1.111111111,15,10,10,1.715584755,1.521891475,INSUFFISANT
SC_QR04_C03_QS02_QI01_QO02,Segment_Pollution_base,200,1.111111111,15,10,25,0.965299666,1.217802405,INSUFFISANT
SC_QR04_C03_QS02_QI01_QO03,Segment_Pollution_base,200,1.111111111,15,10,50,0.314946681,0.497205049,SUFFISANT
SC_QR04_C03_QS02_QI01_QO04,Segment_Pollution_base,200,1.111111111,15,10,100,0.475452274,0.349497467,SUFFISANT
SC_QR04_C03_QS02_QI01_QO05,Segment_Pollution_base,200,1.111111111,15,10,150,0.420787841,0.378342658,SUFFISANT
SC_QR04_C03_QS02_QI01_QO06,Segment_Pollution_base,200,1.111111111,15,10,200,0.331074178,0.332490474,SUFFISANT
SC_QR04_C03_QS02_QI01_QO07,Segment_Pollution_base,200,1.111111111,15,10,400,0.124853238,0.148011357,SUFFISANT
SC_QR04_C03_QS02_QI02_QO01,Segment_Pollution_base,200,1.111111111,15,25,10,0.945615411,0.502849877,INSUFFISANT
SC_QR04_C03_QS02_QI02_QO02,Segment_Pollution_base,200,1.111111111,15,25,25,1.065824032,0.779057562,INSUFFISANT
SC_QR04_C03_QS02_QI02_QO03,Segment_Pollution_base,200,1.111111111,15,25,50,0.838143408,0.84000504,INSUFFISANT
SC_QR04_C03_QS02_QI02_QO04,Segment_Pollution_base,200,1.111111111,15,25,100,0.35191825,0.475256681,SUFFISANT
SC_QR04_C03_QS02_QI02_QO05,Segment_Pollution_base,200,1.111111111,15,25,150,0.148969576,0.229755864,SUFFISANT
SC_QR04_C03_QS02_QI02_QO06,Segment_Pollution_base,200,1.111111111,15,25,200,0.071029514,0.115911253,SUFFISANT
SC_QR04_C03_QS02_QI02_QO07,Segment_Pollution_base,200,1.111111111,15,25,400,0.120639727,0.087107569,SUFFISANT
SC_QR04_C03_QS02_QI03_QO01,Segment_Pollution_base,200,1.111111111,15,50,10,0.493654788,0.808253109,INSUFFISANT
SC_QR04_C03_QS02_QI03_QO02,Segment_Pollution_base,200,1.111111111,15,50,25,0.242967308,0.466705143,SUFFISANT
SC_QR04_C03_QS02_QI03_QO03,Segment_Pollution_base,200,1.111111111,15,50,50,0.218938217,0.178480253,SUFFISANT
SC_QR04_C03_QS02_QI03_QO04,Segment_Pollution_base,200,1.111111111,15,50,100,0.365865678,0.222201198,SUFFISANT
SC_QR04_C03_QS02_QI03_QO05,Segment_Pollution_base,200,1.111111111,15,50,150,0.393149585,0.300284773,SUFFISANT
SC_QR04_C03_QS02_QI03_QO06,Segment_Pollution_base,200,1.111111111,15,50,200,0.359804809,0.317007959,SUFFISANT
SC_QR04_C03_QS02_QI03_QO07,Segment_Pollution_base,200,1.111111111,15,50,400,0.180513024,0.203937739,SUFFISANT
SC_QR04_C03_QS03_QI01_QO01,Segment_Pollution_base,200,1.111111111,30,10,10,0.962741911,0.516717017,INSUFFISANT
SC_QR04_C03_QS03_QI01_QO02,Segment_Pollution_base,200,1.111111111,30,10,25,1.074831128,0.792858779,INSUFFISANT
SC_QR04_C03_QS03_QI01_QO03,Segment_Pollution_base,200,1.111111111,30,10,50,0.835006475,0.844318271,INSUFFISANT
SC_QR04_C03_QS03_QI01_QO04,Segment_Pollution_base,200,1.111111111,30,10,100,0.344815135,0.469592214,SUFFISANT
SC_QR04_C03_QS03_QI01_QO05,Segment_Pollution_base,200,1.111111111,30,10,150,0.144311547,0.2243779,SUFFISANT
SC_QR04_C03_QS03_QI01_QO06,Segment_Pollution_base,200,1.111111111,30,10,200,0.073901094,0.112206489,SUFFISANT
SC_QR04_C03_QS03_QI01_QO07,Segment_Pollution_base,200,1.111111111,30,10,400,0.12356858,0.089752689,SUFFISANT
SC_QR04_C03_QS03_QI02_QO01,Segment_Pollution_base,200,1.111111111,30,25,10,1.050568461,1.194923639,INSUFFISANT
SC_QR04_C03_QS03_QI02_QO02,Segment_Pollution_base,200,1.111111111,30,25,25,0.640896916,0.894016385,INSUFFISANT
SC_QR04_C03_QS03_QI02_QO03,Segment_Pollution_base,200,1.111111111,30,25,50,0.263974458,0.456276685,SUFFISANT
SC_QR04_C03_QS03_QI02_QO04,Segment_Pollution_base,200,1.111111111,30,25,100,0.18610467,0.109901652,SUFFISANT
SC_QR04_C03_QS03_QI02_QO05,Segment_Pollution_base,200,1.111111111,30,25,150,0.260633469,0.159796819,SUFFISANT
SC_QR04_C03_QS03_QI02_QO06,Segment_Pollution_base,200,1.111111111,30,25,200,0.285197645,0.20667325,SUFFISANT
SC_QR04_C03_QS03_QI02_QO07,Segment_Pollution_base,200,1.111111111,30,25,400,0.211124718,0.205985904,SUFFISANT
SC_QR04_C03_QS03_QI03_QO01,Segment_Pollution_base,200,1.111111111,30,50,10,0.325860739,0.203880593,SUFFISANT
SC_QR04_C03_QS03_QI03_QO02,Segment_Pollution_base,200,1.111111111,30,50,25,0.437130988,0.207833827,SUFFISANT
SC_QR04_C03_QS03_QI03_QO03,Segment_Pollution_base,200,1.111111111,30,50,50,0.545739889,0.337649435,INSUFFISANT
SC_QR04_C03_QS03_QI03_QO04,Segment_Pollution_base,200,1.111111111,30,50,100,0.535612822,0.456053287,INSUFFISANT
SC_QR04_C03_QS03_QI03_QO05,Segment_Pollution_base,200,1.111111111,30,50,150,0.41986829,0.42761609,SUFFISANT
SC_QR04_C03_QS03_QI03_QO06,Segment_Pollution_base,200,1.111111111,30,50,200,0.309389025,0.351992488,SUFFISANT
SC_QR04_C03_QS03_QI03_QO07,Segment_Pollution_base,200,1.111111111,30,50,400,0.094783321,0.130715206,SUFFISANT
SC_QR04_C04_QS01_QI01_QO01,Segment_Pollution_base,250,1.111111111,7.5,10,10,1.362785101,2.021751404,INSUFFISANT
SC_QR04_C04_QS01_QI01_QO02,Segment_Pollution_base,250,1.111111111,7.5,10,25,1.421452045,0.955694973,INSUFFISANT
SC_QR04_C04_QS01_QI01_QO03,Segment_Pollution_base,250,1.111111111,7.5,10,50,1.124587059,1.114618897,INSUFFISANT
SC_QR04_C04_QS01_QI01_QO04,Segment_Pollution_base,250,1.111111111,7.5,10,100,0.409036398,0.539654493,INSUFFISANT
SC_QR04_C04_QS01_QI01_QO05,Segment_Pollution_base,250,1.111111111,7.5,10,150,0.203462392,0.240332395,SUFFISANT
SC_QR04_C04_QS01_QI01_QO06,Segment_Pollution_base,250,1.111111111,7.5,10,200,0.232572198,0.166096389,SUFFISANT
SC_QR04_C04_QS01_QI01_QO07,Segment_Pollution_base,250,1.111111111,7.5,10,400,0.198246211,0.179028153,SUFFISANT
SC_QR04_C04_QS01_QI02_QO01,Segment_Pollution_base,250,1.111111111,7.5,25,10,0.976147354,1.529274702,INSUFFISANT
SC_QR04_C04_QS01_QI02_QO02,Segment_Pollution_base,250,1.111111111,7.5,25,25,0.722822487,0.620548487,INSUFFISANT
SC_QR04_C04_QS01_QI02_QO03,Segment_Pollution_base,250,1.111111111,7.5,25,50,0.959335029,0.677302659,INSUFFISANT
SC_QR04_C04_QS01_QI02_QO04,Segment_Pollution_base,250,1.111111111,7.5,25,100,0.708259404,0.719541907,INSUFFISANT
SC_QR04_C04_QS01_QI02_QO05,Segment_Pollution_base,250,1.111111111,7.5,25,150,0.419638872,0.50146997,INSUFFISANT
SC_QR04_C04_QS01_QI02_QO06,Segment_Pollution_base,250,1.111111111,7.5,25,200,0.250976861,0.327053547,SUFFISANT
SC_QR04_C04_QS01_QI02_QO07,Segment_Pollution_base,250,1.111111111,7.5,25,400,0.054667488,0.074778453,SUFFISANT
SC_QR04_C04_QS01_QI03_QO01,Segment_Pollution_base,250,1.111111111,7.5,50,10,1.163591266,1.429108381,INSUFFISANT
SC_QR04_C04_QS01_QI03_QO02,Segment_Pollution_base,250,1.111111111,7.5,50,25,0.6798985,1.01038146,INSUFFISANT
SC_QR04_C04_QS01_QI03_QO03,Segment_Pollution_base,250,1.111111111,7.5,50,50,0.26815927,0.48785907,SUFFISANT
SC_QR04_C04_QS01_QI03_QO04,Segment_Pollution_base,250,1.111111111,7.5,50,100,0.270072281,0.133582175,SUFFISANT
SC_QR04_C04_QS01_QI03_QO05,Segment_Pollution_base,250,1.111111111,7.5,50,150,0.358211249,0.229154944,SUFFISANT
SC_QR04_C04_QS01_QI03_QO06,Segment_Pollution_base,250,1.111111111,7.5,50,200,0.378550649,0.284607619,SUFFISANT
SC_QR04_C04_QS01_QI03_QO07,Segment_Pollution_base,250,1.111111111,7.5,50,400,0.261033386,0.2613796,SUFFISANT
SC_QR04_C04_QS02_QI01_QO01,Segment_Pollution_base,250,1.111111111,15,10,10,2.144480944,1.902364254,INSUFFISANT
SC_QR04_C04_QS02_QI01_QO02,Segment_Pollution_base,250,1.111111111,15,10,25,1.206624627,1.522253036,INSUFFISANT
SC_QR04_C04_QS02_QI01_QO03,Segment_Pollution_base,250,1.111111111,15,10,50,0.393683344,0.621506333,INSUFFISANT
SC_QR04_C04_QS02_QI01_QO04,Segment_Pollution_base,250,1.111111111,15,10,100,0.59431535,0.436871797,INSUFFISANT
SC_QR04_C04_QS02_QI01_QO05,Segment_Pollution_base,250,1.111111111,15,10,150,0.525984764,0.472928315,INSUFFISANT
SC_QR04_C04_QS02_QI01_QO06,Segment_Pollution_base,250,1.111111111,15,10,200,0.413842708,0.415613085,SUFFISANT
SC_QR04_C04_QS02_QI01_QO07,Segment_Pollution_base,250,1.111111111,15,10,400,0.156066552,0.185014218,SUFFISANT
SC_QR04_C04_QS02_QI02_QO01,Segment_Pollution_base,250,1.111111111,15,25,10,1.182019114,0.628562391,INSUFFISANT
SC_QR04_C04_QS02_QI02_QO02,Segment_Pollution_base,250,1.111111111,15,25,25,1.33228004,0.973821938,INSUFFISANT
SC_QR04_C04_QS02_QI02_QO03,Segment_Pollution_base,250,1.111111111,15,25,50,1.047679186,1.05000627,INSUFFISANT
SC_QR04_C04_QS02_QI02_QO04,Segment_Pollution_base,250,1.111111111,15,25,100,0.439897805,0.594070852,INSUFFISANT
SC_QR04_C04_QS02_QI02_QO05,Segment_Pollution_base,250,1.111111111,15,25,150,0.186211959,0.287194848,SUFFISANT
SC_QR04_C04_QS02_QI02_QO06,Segment_Pollution_base,250,1.111111111,15,25,200,0.088786893,0.144889057,SUFFISANT
SC_QR04_C04_QS02_QI02_QO07,Segment_Pollution_base,250,1.111111111,15,25,400,0.150799662,0.108884461,SUFFISANT
SC_QR04_C04_QS02_QI03_QO01,Segment_Pollution_base,250,1.111111111,15,50,10,0.617068529,1.010316372,INSUFFISANT
SC_QR04_C04_QS02_QI03_QO02,Segment_Pollution_base,250,1.111111111,15,50,25,0.30370912,0.583381414,INSUFFISANT
SC_QR04_C04_QS02_QI03_QO03,Segment_Pollution_base,250,1.111111111,15,50,50,0.273672789,0.22310032,SUFFISANT
SC_QR04_C04_QS02_QI03_QO04,Segment_Pollution_base,250,1.111111111,15,50,100,0.457332075,0.277751476,SUFFISANT
SC_QR04_C04_QS02_QI03_QO05,Segment_Pollution_base,250,1.111111111,15,50,150,0.491436988,0.375355989,SUFFISANT
SC_QR04_C04_QS02_QI03_QO06,Segment_Pollution_base,250,1.111111111,15,50,200,0.449756026,0.396259964,SUFFISANT
SC_QR04_C04_QS02_QI03_QO07,Segment_Pollution_base,250,1.111111111,15,50,400,0.225641295,0.254922152,SUFFISANT
SC_QR04_C04_QS03_QI01_QO01,Segment_Pollution_base,250,1.111111111,30,10,10,1.203427434,0.645896256,INSUFFISANT
SC_QR04_C04_QS03_QI01_QO02,Segment_Pollution_base,250,1.111111111,30,10,25,1.34353888,0.991073489,INSUFFISANT
SC_QR04_C04_QS03_QI01_QO03,Segment_Pollution_base,250,1.111111111,30,10,50,1.043758035,1.055397749,INSUFFISANT
SC_QR04_C04_QS03_QI01_QO04,Segment_Pollution_base,250,1.111111111,30,10,100,0.431018919,0.586990237,INSUFFISANT
SC_QR04_C04_QS03_QI01_QO05,Segment_Pollution_base,250,1.111111111,30,10,150,0.180389419,0.280472398,SUFFISANT
SC_QR04_C04_QS03_QI01_QO06,Segment_Pollution_base,250,1.111111111,30,10,200,0.092376366,0.140258119,SUFFISANT
SC_QR04_C04_QS03_QI01_QO07,Segment_Pollution_base,250,1.111111111,30,10,400,0.154460728,0.112190858,SUFFISANT
SC_QR04_C04_QS03_QI02_QO01,Segment_Pollution_base,250,1.111111111,30,25,10,1.313210487,1.49365449,INSUFFISANT
SC_QR04_C04_QS03_QI02_QO02,Segment_Pollution_base,250,1.111111111,30,25,25,0.801121116,1.117520452,INSUFFISANT
SC_QR04_C04_QS03_QI02_QO03,Segment_Pollution_base,250,1.111111111,30,25,50,0.329968065,0.570345819,INSUFFISANT
SC_QR04_C04_QS03_QI02_QO04,Segment_Pollution_base,250,1.111111111,30,25,100,0.232630849,0.137377068,SUFFISANT
SC_QR04_C04_QS03_QI02_QO05,Segment_Pollution_base,250,1.111111111,30,25,150,0.325791806,0.199746013,SUFFISANT
SC_QR04_C04_QS03_QI02_QO06,Segment_Pollution_base,250,1.111111111,30,25,200,0.356497049,0.258341581,SUFFISANT
SC_QR04_C04_QS03_QI02_QO07,Segment_Pollution_base,250,1.111111111,30,25,400,0.263905913,0.25748238,SUFFISANT
SC_QR04_C04_QS03_QI03_QO01,Segment_Pollution_base,250,1.111111111,30,50,10,0.407325953,0.254850745,SUFFISANT
SC_QR04_C04_QS03_QI03_QO02,Segment_Pollution_base,250,1.111111111,30,50,25,0.54641372,0.259792298,INSUFFISANT
SC_QR04_C04_QS03_QI03_QO03,Segment_Pollution_base,250,1.111111111,30,50,50,0.682174921,0.422061831,INSUFFISANT
SC_QR04_C04_QS03_QI03_QO04,Segment_Pollution_base,250,1.111111111,30,50,100,0.669515967,0.570066631,INSUFFISANT
SC_QR04_C04_QS03_QI03_QO05,Segment_Pollution_base,250,1.111111111,30,50,150,0.524835348,0.53452009,INSUFFISANT
SC_QR04_C04_QS03_QI03_QO06,Segment_Pollution_base,250,1.111111111,30,50,200,0.386736274,0.43999061,SUFFISANT
SC_QR04_C04_QS03_QI03_QO07,Segment_Pollution_base,250,1.111111111,30,50,400,0.118479155,0.163394019,SUFFISANT
SC_QR04_C05_QS01_QI01_QO01,Segment_Pollution_base,300,1.111111111,7.5,10,10,1.635342002,2.426101685,INSUFFISANT
SC_QR04_C05_QS01_QI01_QO02,Segment_Pollution_base,300,1.111111111,7.5,10,25,1.705742478,1.146834016,INSUFFISANT
SC_QR04_C05_QS01_QI01_QO03,Segment_Pollution_base,300,1.111111111,7.5,10,50,1.349504471,1.337542772,INSUFFISANT
SC_QR04_C05_QS01_QI01_QO04,Segment_Pollution_base,300,1.111111111,7.5,10,100,0.490843654,0.647585392,INSUFFISANT
SC_QR04_C05_QS01_QI01_QO05,Segment_Pollution_base,300,1.111111111,7.5,10,150,0.244154885,0.288398892,SUFFISANT
SC_QR04_C05_QS01_QI01_QO06,Segment_Pollution_base,300,1.111111111,7.5,10,200,0.27908662,0.199315682,SUFFISANT
SC_QR04_C05_QS01_QI01_QO07,Segment_Pollution_base,300,1.111111111,7.5,10,400,0.237895444,0.214833781,SUFFISANT
SC_QR04_C05_QS01_QI02_QO01,Segment_Pollution_base,300,1.111111111,7.5,25,10,1.171376824,1.835129738,INSUFFISANT
SC_QR04_C05_QS01_QI02_QO02,Segment_Pollution_base,300,1.111111111,7.5,25,25,0.867386997,0.744658172,INSUFFISANT
SC_QR04_C05_QS01_QI02_QO03,Segment_Pollution_base,300,1.111111111,7.5,25,50,1.151201963,0.812763155,INSUFFISANT
SC_QR04_C05_QS01_QI02_QO04,Segment_Pollution_base,300,1.111111111,7.5,25,100,0.849911332,0.863450289,INSUFFISANT
SC_QR04_C05_QS01_QI02_QO05,Segment_Pollution_base,300,1.111111111,7.5,25,150,0.503566623,0.601763964,INSUFFISANT
SC_QR04_C05_QS01_QI02_QO06,Segment_Pollution_base,300,1.111111111,7.5,25,200,0.301172197,0.39246425,SUFFISANT
SC_QR04_C05_QS01_QI02_QO07,Segment_Pollution_base,300,1.111111111,7.5,25,400,0.065600991,0.089734145,SUFFISANT
SC_QR04_C05_QS01_QI03_QO01,Segment_Pollution_base,300,1.111111111,7.5,50,10,1.396309495,1.714929938,INSUFFISANT
SC_QR04_C05_QS01_QI03_QO02,Segment_Pollution_base,300,1.111111111,7.5,50,25,0.815878212,1.212457657,INSUFFISANT
SC_QR04_C05_QS01_QI03_QO03,Segment_Pollution_base,300,1.111111111,7.5,50,50,0.321791142,0.58543092,INSUFFISANT
SC_QR04_C05_QS01_QI03_QO04,Segment_Pollution_base,300,1.111111111,7.5,50,100,0.324086726,0.160298601,SUFFISANT
SC_QR04_C05_QS01_QI03_QO05,Segment_Pollution_base,300,1.111111111,7.5,50,150,0.429853529,0.274985939,SUFFISANT
SC_QR04_C05_QS01_QI03_QO06,Segment_Pollution_base,300,1.111111111,7.5,50,200,0.454260737,0.341529131,SUFFISANT
SC_QR04_C05_QS01_QI03_QO07,Segment_Pollution_base,300,1.111111111,7.5,50,400,0.313240051,0.313655525,SUFFISANT
SC_QR04_C05_QS02_QI01_QO01,Segment_Pollution_base,300,1.111111111,15,10,10,2.573377371,2.282836914,INSUFFISANT
SC_QR04_C05_QS02_QI01_QO02,Segment_Pollution_base,300,1.111111111,15,10,25,1.447949409,1.826703668,INSUFFISANT
SC_QR04_C05_QS02_QI01_QO03,Segment_Pollution_base,300,1.111111111,15,10,50,0.472420007,0.745807588,INSUFFISANT
SC_QR04_C05_QS02_QI01_QO04,Segment_Pollution_base,300,1.111111111,15,10,100,0.713178396,0.524246156,INSUFFISANT
SC_QR04_C05_QS02_QI01_QO05,Segment_Pollution_base,300,1.111111111,15,10,150,0.631181717,0.567514002,INSUFFISANT
