base,schema,table,type_table,mode_detection,parametre_observe,parametre_normalise_auto,colonne_parametre,colonne_valeur,unite_detectee,volume_lignes,volume_valeurs_non_nulles,nb_valeurs_nulles,nb_valeurs_negatives,nb_valeurs_non_numeriques,min_valeur,max_valeur,premiere_date,derniere_date,exemple_valeur_1,exemple_valeur_2,exemple_valeur_3,source_origine,commentaire_auto,qualite_detection
abh_sebou_ismail,public,mesures_qualite_nappes,qualité,colonne_parametre,F,f,parametre_qualite,val_qual_nap,à confirmer,5,5,0,0,0,1.06,690.0,1993-08-10,2004-09-19,1.06,1.2,644,abh_sebou_ismail.public.mesures_qualite_nappes,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_nappes,qualité,colonne_parametre,F_M_mes,f_m_mes,parametre_qualite,val_qual_nap,mg/L,1,1,0,0,0,0.161,0.161,2006-12-13,2006-12-13,0.161,,,abh_sebou_ismail.public.mesures_qualite_nappes,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_nappes,qualité,colonne_parametre,Fe,fe,parametre_qualite,val_qual_nap,mg/L,689,689,0,0,0,0.01,1908.0,1991-03-22,2015-10-02,13,9.3,0.3,abh_sebou_ismail.public.mesures_qualite_nappes,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_nappes,qualité,colonne_parametre,FeT,fet,parametre_qualite,val_qual_nap,mg/L,1560,1560,0,0,0,0.014,1181.0,1999-06-23,2024-11-27,0.3,0.28,0.142,abh_sebou_ismail.public.mesures_qualite_nappes,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_nappes,qualité,colonne_parametre,H_G,h_g,parametre_qualite,val_qual_nap,à confirmer,1,1,0,0,0,0.0008,0.0008,1991-03-27,1991-03-27,0.0008,,,abh_sebou_ismail.public.mesures_qualite_nappes,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_nappes,qualité,colonne_parametre,H2S,h2s,parametre_qualite,val_qual_nap,à confirmer,2,2,0,0,0,14.8,16.0,1991-03-27,1991-03-28,14.8,16,,abh_sebou_ismail.public.mesures_qualite_nappes,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_nappes,qualité,colonne_parametre,HCO,hco,parametre_qualite,val_qual_nap,à confirmer,1,1,0,0,0,259.3,259.3,1996-05-09,1996-05-09,259.3,,,abh_sebou_ismail.public.mesures_qualite_nappes,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_nappes,qualité,colonne_parametre,HCO3-,hco3,parametre_qualite,val_qual_nap,mg/L,2636,2636,0,0,0,0.0,1512.8,1988-10-03,2024-11-26,247,10.9,21.96,abh_sebou_ismail.public.mesures_qualite_nappes,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_nappes,qualité,colonne_parametre,Hg,h_g,parametre_qualite,val_qual_nap,à confirmer,3,3,0,0,0,0.0005,0.0013,1991-03-27,1993-08-10,0.0005,0.0008,0.0013,abh_sebou_ismail.public.mesures_qualite_nappes,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_nappes,qualité,colonne_parametre,K,k,parametre_qualite,val_qual_nap,mg/L,2637,2637,0,0,0,0.0,30810.0,1988-10-03,2024-11-26,59.1,0.647,4.32,abh_sebou_ismail.public.mesures_qualite_nappes,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_nappes,qualité,colonne_parametre,MES,mes,parametre_qualite,val_qual_nap,mg/L,25,25,0,0,0,0.0,4374.0,1988-10-19,2013-10-11,0,0.38,0.4,abh_sebou_ismail.public.mesures_qualite_nappes,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_nappes,qualité,colonne_parametre,Mg,mg,parametre_qualite,val_qual_nap,mg/L,2619,2619,0,0,0,0.49,1008.0,1988-10-03,2024-11-20,40.4,62.6,69.1,abh_sebou_ismail.public.mesures_qualite_nappes,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_nappes,qualité,colonne_parametre,Mn,mn,parametre_qualite,val_qual_nap,mg/L,2199,2199,0,0,0,0.0,95.0,1991-03-22,2024-11-27,0.647,0.29,0.4905,abh_sebou_ismail.public.mesures_qualite_nappes,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_nappes,qualité,colonne_parametre,MO,mo,parametre_qualite,val_qual_nap,mg/L,2625,2625,0,0,0,0.0,1092.0,1990-09-21,2024-11-28,1.81377,0.83,4.08,abh_sebou_ismail.public.mesures_qualite_nappes,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_nappes,qualité,colonne_parametre,NA,na,parametre_qualite,val_qual_nap,à confirmer,2637,2637,0,0,0,0.0,9124.0,1988-10-03,2024-11-26,59.1,141.4,247,abh_sebou_ismail.public.mesures_qualite_nappes,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_nappes,qualité,colonne_parametre,NH4,nh4,parametre_qualite,val_qual_nap,mg/L,2590,2590,0,0,0,0.0,18.5,1990-09-20,2024-11-29,0.18257,4.32,0.29,abh_sebou_ismail.public.mesures_qualite_nappes,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_nappes,qualité,colonne_parametre,Ni,ni,parametre_qualite,val_qual_nap,à confirmer,2,2,0,0,0,0.01,0.01,1991-03-22,1991-03-26,0.01,,,abh_sebou_ismail.public.mesures_qualite_nappes,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_nappes,qualité,colonne_parametre,NO2-,no2,parametre_qualite,val_qual_nap,mg/L,2609,2609,0,0,0,0.0,85.4,1991-01-24,2024-11-29,0.799,4.594,0.375,abh_sebou_ismail.public.mesures_qualite_nappes,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_nappes,qualité,colonne_parametre,NO3-,no3,parametre_qualite,val_qual_nap,mg/L,2632,2632,0,0,0,0.0,3618.0,1988-10-03,2024-11-19,30.6,89.5,66.936,abh_sebou_ismail.public.mesures_qualite_nappes,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_nappes,qualité,colonne_parametre,Numerotation_GT,numerotation_gt,parametre_qualite,val_qual_nap,à confirmer,1,1,0,0,0,110.0,110.0,1991-03-27,1991-03-27,110,,,abh_sebou_ismail.public.mesures_qualite_nappes,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_nappes,qualité,colonne_parametre,O2_diss,o2_dissous,parametre_qualite,val_qual_nap,mg O2/L,207,207,0,0,0,0.0,443.0,1988-10-03,2013-11-13,0,0.031,0.188,abh_sebou_ismail.public.mesures_qualite_nappes,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_nappes,qualité,colonne_parametre,Pb,pb,parametre_qualite,val_qual_nap,à confirmer,6,6,0,0,0,0.011,0.1,1991-03-22,2006-12-18,0.011,0.03,0.035,abh_sebou_ismail.public.mesures_qualite_nappes,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_nappes,qualité,colonne_parametre,ph,ph,parametre_qualite,val_qual_nap,pH,2651,2651,0,0,0,2.61,22.1,1988-10-03,2024-11-29,8.22,7.81,8.06,abh_sebou_ismail.public.mesures_qualite_nappes,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_nappes,qualité,colonne_parametre,Ph�nol,ph,parametre_qualite,val_qual_nap,pH,5,5,0,0,0,0.0,0.04,1990-09-21,1993-08-10,0,0.011,0.018,abh_sebou_ismail.public.mesures_qualite_nappes,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_nappes,qualité,colonne_parametre,Phosphore_Total,pt_famille,parametre_qualite,val_qual_nap,mg/L,39,39,0,0,0,0.02,3.66,1988-10-19,2013-10-11,0.02,0.03,0.039,abh_sebou_ismail.public.mesures_qualite_nappes,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_nappes,qualité,colonne_parametre,PO4 3-,po4,parametre_qualite,val_qual_nap,mg/L,40,40,0,0,0,0.0,191.0,1990-09-20,2013-10-11,0,0.003,0.009,abh_sebou_ismail.public.mesures_qualite_nappes,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_nappes,qualité,colonne_parametre,Profondeur,profondeur,parametre_qualite,val_qual_nap,m,2,2,0,0,0,2.0,2.0,2000-08-07,2000-08-16,2,,,abh_sebou_ismail.public.mesures_qualite_nappes,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_nappes,qualité,colonne_parametre,PTD,pt_famille,parametre_qualite,val_qual_nap,mg/L,73,73,0,0,0,6.0,88.0,2008-12-18,2009-01-30,10,10.2,10.7,abh_sebou_ismail.public.mesures_qualite_nappes,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_nappes,qualité,colonne_parametre,PTP,pt_famille,parametre_qualite,val_qual_nap,mg/L,73,73,0,0,0,6.0,88.0,2008-12-18,2009-01-30,10,10.2,10.7,abh_sebou_ismail.public.mesures_qualite_nappes,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_nappes,qualité,colonne_parametre,RS105,rs105,parametre_qualite,val_qual_nap,à confirmer,2203,2203,0,0,0,27.5,31900.0,1991-03-22,2024-11-20,247,643,1320,abh_sebou_ismail.public.mesures_qualite_nappes,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_nappes,qualité,colonne_parametre,RS185,rs185,parametre_qualite,val_qual_nap,à confirmer,7,7,0,0,0,147.0,2024.0,1996-10-25,2007-02-22,1263,1398,147,abh_sebou_ismail.public.mesures_qualite_nappes,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_nappes,qualité,colonne_parametre,S,s,parametre_qualite,val_qual_nap,mg/L,4,4,0,0,0,3.8,29.6,1990-09-21,2007-01-23,20.8,29.6,3.8,abh_sebou_ismail.public.mesures_qualite_nappes,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_nappes,qualité,colonne_parametre,S2,s2,parametre_qualite,val_qual_nap,mg/L,16,16,0,0,0,0.2,0.42,2013-08-28,2013-11-07,0.2,0.29,0.38,abh_sebou_ismail.public.mesures_qualite_nappes,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_nappes,qualité,colonne_parametre,sat,sat,parametre_qualite,val_qual_nap,%,18,18,0,0,0,0.0,111.8,1988-10-03,2006-04-27,0,108,111.8,abh_sebou_ismail.public.mesures_qualite_nappes,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_nappes,qualité,colonne_parametre,Se,se,parametre_qualite,val_qual_nap,à confirmer,5,5,0,0,0,0.007,0.05,1991-03-22,1993-08-10,0.007,0.01,0.015,abh_sebou_ismail.public.mesures_qualite_nappes,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_nappes,qualité,colonne_parametre,SF,sf,parametre_qualite,val_qual_nap,g/L,2640,2640,0,0,0,0.0,1600000.0,1988-10-03,2024-11-29,34000,880,2200,abh_sebou_ismail.public.mesures_qualite_nappes,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_nappes,qualité,colonne_parametre,SiO3,sio3,parametre_qualite,val_qual_nap,mg/L,3,3,0,0,0,16.05,36.2,1991-03-27,1993-08-10,16.05,29.2,36.2,abh_sebou_ismail.public.mesures_qualite_nappes,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_nappes,qualité,colonne_parametre,SO4,so4,parametre_qualite,val_qual_nap,mg/L,2618,2618,0,0,0,0.0,2039.0,1988-10-03,2024-11-19,8.92,30.6,89.5,abh_sebou_ismail.public.mesures_qualite_nappes,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_nappes,qualité,colonne_parametre,T_Air,t_air,parametre_qualite,val_qual_nap,°C,2617,2617,0,0,0,4.0,88.0,1988-10-03,2024-11-29,8.22,21.7,20.9,abh_sebou_ismail.public.mesures_qualite_nappes,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_nappes,qualité,colonne_parametre,T_eau,t_eau,parametre_qualite,val_qual_nap,°C,2658,2658,0,0,0,8.6,213.0,1988-10-03,2024-11-29,10.9,21.7,34.3,abh_sebou_ismail.public.mesures_qualite_nappes,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_nappes,qualité,colonne_parametre,TA,ta,parametre_qualite,val_qual_nap,°F,2027,2027,0,0,0,0.0,20.6,1990-09-21,2024-11-26,1.8,0.75,0,abh_sebou_ismail.public.mesures_qualite_nappes,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_nappes,qualité,colonne_parametre,TAC,tac,parametre_qualite,val_qual_nap,mg/L CaCO₃,2027,2027,0,0,0,0.0,1830.0,1990-09-21,2024-11-26,24.59,40.25,40.4,abh_sebou_ismail.public.mesures_qualite_nappes,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_nappes,qualité,colonne_parametre,Temperature_Ambiante,temperature,parametre_qualite,val_qual_nap,à confirmer,1,1,0,0,0,24.0,24.0,1991-03-27,1991-03-27,24,,,abh_sebou_ismail.public.mesures_qualite_nappes,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_nappes,qualité,colonne_parametre,TH,th,parametre_qualite,val_qual_nap,°F,1608,1608,0,0,0,3.5,541.85,1991-03-27,2024-11-20,47.77,32.52,8.44,abh_sebou_ismail.public.mesures_qualite_nappes,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_nappes,qualité,colonne_parametre,Turbidite,turbidite,parametre_qualite,val_qual_nap,NTU,31,31,0,0,0,0.0,637.0,1990-09-20,2012-09-26,0,2.4,26,abh_sebou_ismail.public.mesures_qualite_nappes,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_nappes,qualité,colonne_parametre,Zn,zn,parametre_qualite,val_qual_nap,à confirmer,5,5,0,0,0,0.01,0.1,1991-03-22,1993-08-10,0.01,0.02,0.04,abh_sebou_ismail.public.mesures_qualite_nappes,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_rivieres,qualité,colonne_parametre,Ag,ag,parametre_qualite,val_qual_riv,à confirmer,9,9,0,0,0,0.01,19.0,1994-07-06,2019-09-30,0.01,0.03,19,abh_sebou_ismail.public.mesures_qualite_rivieres,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_rivieres,qualité,colonne_parametre,Al,al,parametre_qualite,val_qual_riv,à confirmer,54,54,0,0,0,0.0034,73.67,1991-08-19,2003-11-20,0.0034,0.012,0.0207,abh_sebou_ismail.public.mesures_qualite_rivieres,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_rivieres,qualité,colonne_parametre,As,as,parametre_qualite,val_qual_riv,à confirmer,240,240,0,0,0,0.0,25.0,1993-03-09,2024-11-15,0,0.002,0.0021,abh_sebou_ismail.public.mesures_qualite_rivieres,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_rivieres,qualité,colonne_parametre,Azote_Org,azote_org,parametre_qualite,val_qual_riv,mg/L,2,2,0,0,0,0.0,0.0,1994-07-06,1994-07-11,0,,,abh_sebou_ismail.public.mesures_qualite_rivieres,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_rivieres,qualité,colonne_parametre,Azote_tot_kjeldhal,ntk,parametre_qualite,val_qual_riv,mg/L,1580,1580,0,0,0,0.0,1309.0,1988-09-22,2011-10-29,0.346,0.338,4.32,abh_sebou_ismail.public.mesures_qualite_rivieres,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_rivieres,qualité,colonne_parametre,Azote_Total,azote_total,parametre_qualite,val_qual_riv,mg/L,358,358,0,0,0,0.077,141.0,2002-07-28,2024-11-25,44.8,0.251,54.66,abh_sebou_ismail.public.mesures_qualite_rivieres,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_rivieres,qualité,colonne_parametre,Ba,ba,parametre_qualite,val_qual_riv,à confirmer,18,18,0,0,0,0.0,2.2,1996-02-13,2019-04-15,0,0.0013,0.0085,abh_sebou_ismail.public.mesures_qualite_rivieres,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_rivieres,qualité,colonne_parametre,Ca,ca,parametre_qualite,val_qual_riv,mg/L,1741,1741,0,0,0,7.62,1912.0,1989-03-23,2024-11-20,59.1,75.2,124.3,abh_sebou_ismail.public.mesures_qualite_rivieres,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_rivieres,qualité,colonne_parametre,Carbone_org,carbone_org,parametre_qualite,val_qual_riv,à confirmer,2,2,0,0,0,0.0,0.0,1994-07-06,1994-07-11,0,,,abh_sebou_ismail.public.mesures_qualite_rivieres,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_rivieres,qualité,colonne_parametre,Cd,cd,parametre_qualite,val_qual_riv,à confirmer,274,274,0,0,0,0.0,5.04,1990-02-07,2024-11-15,0,0.0001,0.0002,abh_sebou_ismail.public.mesures_qualite_rivieres,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_rivieres,qualité,colonne_parametre,CF,cf,parametre_qualite,val_qual_riv,UFC/100mL,1953,1953,0,1,0,-0.4,120000000.0,1988-09-20,2024-11-28,32000000,34000,1270,abh_sebou_ismail.public.mesures_qualite_rivieres,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_rivieres,qualité,colonne_parametre,Chl,chl,parametre_qualite,val_qual_riv,à confirmer,2,2,0,0,0,0.0,0.0,1994-10-06,1994-10-17,0,,,abh_sebou_ismail.public.mesures_qualite_rivieres,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_rivieres,qualité,colonne_parametre,Chla,chla,parametre_qualite,val_qual_riv,µg/L,180,180,0,0,0,0.0,67.6,1988-10-06,2024-11-20,0,0.0005,0.0008,abh_sebou_ismail.public.mesures_qualite_rivieres,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_rivieres,qualité,colonne_parametre,Cl,cl,parametre_qualite,val_qual_riv,mg/L,1889,1889,0,0,0,0.463,16495.0,1988-10-05,2024-11-15,537,269.76,10.64,abh_sebou_ismail.public.mesures_qualite_rivieres,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_rivieres,qualité,colonne_parametre,Cl2_res,cl2_res,parametre_qualite,val_qual_riv,à confirmer,2,2,0,0,0,0.0,0.0,1994-07-06,1994-07-11,0,,,abh_sebou_ismail.public.mesures_qualite_rivieres,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_rivieres,qualité,colonne_parametre,Clostri_sul_redu,clostri_sul_redu,parametre_qualite,val_qual_riv,à confirmer,2,2,0,0,0,0.0,0.0,1994-07-06,1994-07-11,0,,,abh_sebou_ismail.public.mesures_qualite_rivieres,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_rivieres,qualité,colonne_parametre,CN,cn,parametre_qualite,val_qual_riv,à confirmer,124,124,0,0,0,0.0,25.0,1990-02-05,1997-06-28,0,0.0001,0.0003,abh_sebou_ismail.public.mesures_qualite_rivieres,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_rivieres,qualité,colonne_parametre,Co,co,parametre_qualite,val_qual_riv,à confirmer,110,110,0,0,0,0.0,19.0,1994-07-06,2024-11-15,0,0.0014,0.0025,abh_sebou_ismail.public.mesures_qualite_rivieres,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_rivieres,qualité,colonne_parametre,CO2_libre,co2_libre,parametre_qualite,val_qual_riv,à confirmer,2,2,0,0,0,0.0,0.0,1994-07-06,1994-07-11,0,,,abh_sebou_ismail.public.mesures_qualite_rivieres,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_rivieres,qualité,colonne_parametre,CO3,co3,parametre_qualite,val_qual_riv,mg/L,1715,1715,0,0,0,0.0,488.0,1991-12-26,2024-11-26,293,6,0,abh_sebou_ismail.public.mesures_qualite_rivieres,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_rivieres,qualité,colonne_parametre,Conductivite,conductivite,parametre_qualite,val_qual_riv,µS/cm,1992,1992,0,0,0,0.0,53657.0,1988-09-20,2024-11-28,1318,1046,2585,abh_sebou_ismail.public.mesures_qualite_rivieres,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_rivieres,qualité,colonne_parametre,Couleur,couleur,parametre_qualite,val_qual_riv,UCV,2,2,0,0,0,0.02,0.025,1992-05-25,1992-06-03,0.02,0.025,,abh_sebou_ismail.public.mesures_qualite_rivieres,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_rivieres,qualité,colonne_parametre,Cr,cr,parametre_qualite,val_qual_riv,à confirmer,54,54,0,0,0,0.0,200.0,1988-10-05,1997-01-21,0,0.001,0.002,abh_sebou_ismail.public.mesures_qualite_rivieres,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_rivieres,qualité,colonne_parametre,CrT,crt,parametre_qualite,val_qual_riv,à confirmer,389,389,0,0,0,0.0,101.0,1990-01-31,2024-11-15,0.011,0.43,0.3,abh_sebou_ismail.public.mesures_qualite_rivieres,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_rivieres,qualité,colonne_parametre,CT,ct,parametre_qualite,val_qual_riv,mg/L,1756,1756,0,0,0,0.0,1300000000.0,1988-09-20,2024-11-28,32000000,34000,3104,abh_sebou_ismail.public.mesures_qualite_rivieres,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_rivieres,qualité,colonne_parametre,Cu,cu,parametre_qualite,val_qual_riv,à confirmer,272,272,0,0,0,0.0,50.0,1990-01-31,2024-11-15,0,0.001,0.0016,abh_sebou_ismail.public.mesures_qualite_rivieres,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_rivieres,qualité,colonne_parametre,DBO5,dbo5,parametre_qualite,val_qual_riv,mg O2/L,1961,1961,0,0,0,0.128,3040.0,1988-09-20,2024-11-27,121,56.8,7.3,abh_sebou_ismail.public.mesures_qualite_rivieres,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_rivieres,qualité,colonne_parametre,DBO5_dec2h,dbo5,parametre_qualite,val_qual_riv,à confirmer,24,24,0,0,0,0.0,204.0,1990-01-31,2009-10-22,0,0.95,1,abh_sebou_ismail.public.mesures_qualite_rivieres,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_rivieres,qualité,colonne_parametre,DCO,dco,parametre_qualite,val_qual_riv,mg O2/L,1932,1932,0,0,0,0.0,1920.0,1988-09-20,2024-11-27,121,69.1,92.2,abh_sebou_ismail.public.mesures_qualite_rivieres,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_rivieres,qualité,colonne_parametre,DCO_dec2h,dco,parametre_qualite,val_qual_riv,mg O2/L,57,57,0,0,0,0.0,429.0,1990-01-31,2019-04-07,0,10,102,abh_sebou_ismail.public.mesures_qualite_rivieres,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_rivieres,qualité,colonne_parametre,Debit,debit,parametre_qualite,val_qual_riv,m³/s,162,162,0,0,0,0.046,4400000.0,1988-09-22,2002-02-01,0.046,0.053,0.055,abh_sebou_ismail.public.mesures_qualite_rivieres,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_rivieres,qualité,colonne_parametre,Detergent,detergent,parametre_qualite,val_qual_riv,mg/L,189,189,0,0,0,0.0,18.8,1990-01-31,1998-06-26,0,0.007,0.01,abh_sebou_ismail.public.mesures_qualite_rivieres,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_rivieres,qualité,colonne_parametre,Detergent_non_ionique,detergent_non_ionique,parametre_qualite,val_qual_riv,à confirmer,2,2,0,0,0,0.0,0.0,1994-07-06,1994-07-11,0,,,abh_sebou_ismail.public.mesures_qualite_rivieres,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_rivieres,qualité,colonne_parametre,Disque_secchi,disque_secchi,parametre_qualite,val_qual_riv,m,87,87,0,0,0,0.0,58.5,1989-03-23,2024-11-28,0,0.01,0.03,abh_sebou_ismail.public.mesures_qualite_rivieres,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_rivieres,qualité,colonne_parametre,Eh,eh,parametre_qualite,val_qual_riv,mV,86,86,0,0,0,0.0,396.0,1990-02-05,2009-10-22,0,101.5,104,abh_sebou_ismail.public.mesures_qualite_rivieres,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_rivieres,qualité,colonne_parametre,F,f,parametre_qualite,val_qual_riv,à confirmer,56,56,0,0,0,0.0,574.0,1993-03-09,1996-03-15,0,0.02,0.05,abh_sebou_ismail.public.mesures_qualite_rivieres,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_rivieres,qualité,colonne_parametre,F_M_mes,f_m_mes,parametre_qualite,val_qual_riv,mg/L,7,7,0,0,0,0.0,301.0,1994-07-06,2002-07-02,0,0.759,12.4,abh_sebou_ismail.public.mesures_qualite_rivieres,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_rivieres,qualité,colonne_parametre,Fe,fe,parametre_qualite,val_qual_riv,mg/L,300,300,0,0,0,0.0,3484.0,1988-10-05,2016-08-19,0,0.001,0.02,abh_sebou_ismail.public.mesures_qualite_rivieres,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_rivieres,qualité,colonne_parametre,FeT,fet,parametre_qualite,val_qual_riv,mg/L,417,417,0,0,0,0.0,4452.0,1994-07-06,2024-11-22,2.53,15.89,0.62,abh_sebou_ismail.public.mesures_qualite_rivieres,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_rivieres,qualité,colonne_parametre,FM,fm,parametre_qualite,val_qual_riv,à confirmer,3,3,0,0,0,12.4,298.6,1994-09-21,1996-12-27,12.4,298.6,37,abh_sebou_ismail.public.mesures_qualite_rivieres,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_rivieres,qualité,colonne_parametre,Germe_tt_22,germe_tt_22,parametre_qualite,val_qual_riv,à confirmer,4,4,0,0,0,0.0,3400.0,1994-07-06,2009-10-22,0,3,3400,abh_sebou_ismail.public.mesures_qualite_rivieres,paramètre détecté depuis une colonne explicite,forte
abh_sebou_ismail,public,mesures_qualite_rivieres,qualité,colonne_parametre,Germe_tt_37,germe_tt_37,parametre_qualite,val_qual_riv,à confirmer,2,2,0,0,0,0.0,0.0,1994-07-06,1994-07-11,0,,,abh_sebou_ismail.public.mesures_qualite_rivieres,paramètre détecté depuis une colonne explicite,forte
