domaine,table_source,table_cible,parametre_source,parametre_canonique,unite,type_metier,entite_geo_type,entite_geo_id,entite_geo_code,entite_geo_nom,champ_rattachement,x,y,geom_present,statut_geo,commentaire,action_recommandee,volume_total,volume_geo_ok,volume_no_ref,volume_no_xy,volume_ambigu,volume_referentiel_manquant
qualite,qualite.mesure_qualite_riviere,qualite.mesure_qualite_riviere,EH,EH,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=86 | geo_ok=86,MIGRER,86,86,0,0,0,0
qualite,qualite.mesure_qualite_riviere,qualite.mesure_qualite_riviere,F,F,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=56 | geo_ok=56 | backlog_referentiel=56,MIGRER,56,56,0,0,0,56
qualite,qualite.mesure_qualite_riviere,qualite.mesure_qualite_riviere,FE,FE,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=712 | geo_ok=712,MIGRER,712,712,0,0,0,0
qualite,qualite.mesure_qualite_riviere,qualite.mesure_qualite_riviere,GERME_22,GERME_22,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=4 | geo_ok=4 | backlog_referentiel=4,MIGRER,4,4,0,0,0,4
qualite,qualite.mesure_qualite_riviere,qualite.mesure_qualite_riviere,GERME_37,GERME_37,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=2 | geo_ok=2 | backlog_referentiel=2,MIGRER,2,2,0,0,0,2
qualite,qualite.mesure_qualite_riviere,qualite.mesure_qualite_riviere,H2S,H2S,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=2 | geo_ok=2 | backlog_referentiel=2,MIGRER,2,2,0,0,0,2
qualite,qualite.mesure_qualite_riviere,qualite.mesure_qualite_riviere,HCO3,HCO3,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=1801 | geo_ok=1801 | backlog_referentiel=1801,MIGRER,1801,1801,0,0,0,1801
qualite,qualite.mesure_qualite_riviere,qualite.mesure_qualite_riviere,HG,HG,mg/L,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=153 | geo_ok=153,MIGRER,153,153,0,0,0,0
qualite,qualite.mesure_qualite_riviere,qualite.mesure_qualite_riviere,HG_MERCURE,HG_MERCURE,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=227 | geo_ok=227 | backlog_referentiel=227,MIGRER,227,227,0,0,0,227
qualite,qualite.mesure_qualite_riviere,qualite.mesure_qualite_riviere,IBD,IBD,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=128 | geo_ok=128,MIGRER,128,128,0,0,0,0
qualite,qualite.mesure_qualite_riviere,qualite.mesure_qualite_riviere,IBGN,IBGN,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=43 | geo_ok=43,MIGRER,43,43,0,0,0,0
qualite,qualite.mesure_qualite_riviere,qualite.mesure_qualite_riviere,K,K,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=1788 | geo_ok=1788,MIGRER,1788,1788,0,0,0,0
qualite,qualite.mesure_qualite_riviere,qualite.mesure_qualite_riviere,LARGEUR,LARGEUR,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=191 | geo_ok=191,MIGRER,191,191,0,0,0,0
qualite,qualite.mesure_qualite_riviere,qualite.mesure_qualite_riviere,LI,LI,mg/L,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=16 | geo_ok=16,MIGRER,16,16,0,0,0,0
qualite,qualite.mesure_qualite_riviere,qualite.mesure_qualite_riviere,MES,MES,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=1961 | geo_ok=1961,MIGRER,1961,1961,0,0,0,0
qualite,qualite.mesure_qualite_riviere,qualite.mesure_qualite_riviere,MG,MG,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=1783 | geo_ok=1783,MIGRER,1783,1783,0,0,0,0
qualite,qualite.mesure_qualite_riviere,qualite.mesure_qualite_riviere,MN,MN,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=132 | geo_ok=132,MIGRER,132,132,0,0,0,0
qualite,qualite.mesure_qualite_riviere,qualite.mesure_qualite_riviere,MO,MO,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=26 | geo_ok=26,MIGRER,26,26,0,0,0,0
qualite,qualite.mesure_qualite_riviere,qualite.mesure_qualite_riviere,NA,NA,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=1790 | geo_ok=1790,MIGRER,1790,1790,0,0,0,0
qualite,qualite.mesure_qualite_riviere,qualite.mesure_qualite_riviere,NH4,NH4,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=1941 | geo_ok=1941,MIGRER,1941,1941,0,0,0,0
qualite,qualite.mesure_qualite_riviere,qualite.mesure_qualite_riviere,NI,NI,mg/L,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=269 | geo_ok=269,MIGRER,269,269,0,0,0,0
qualite,qualite.mesure_qualite_riviere,qualite.mesure_qualite_riviere,NO2,NO2,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=1791 | geo_ok=1791 | backlog_referentiel=1791,MIGRER,1791,1791,0,0,0,1791
qualite,qualite.mesure_qualite_riviere,qualite.mesure_qualite_riviere,NO3,NO3,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=1930 | geo_ok=1930 | backlog_referentiel=1930,MIGRER,1930,1930,0,0,0,1930
qualite,qualite.mesure_qualite_riviere,qualite.mesure_qualite_riviere,NTK,NTK,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=1580 | geo_ok=1580 | backlog_referentiel=1580,MIGRER,1580,1580,0,0,0,1580
qualite,qualite.mesure_qualite_riviere,qualite.mesure_qualite_riviere,N_ORG,N_ORG,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=2 | geo_ok=2 | backlog_referentiel=2,MIGRER,2,2,0,0,0,2
qualite,qualite.mesure_qualite_riviere,qualite.mesure_qualite_riviere,N_TOT,N_TOT,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=358 | geo_ok=358 | backlog_referentiel=358,MIGRER,358,358,0,0,0,358
qualite,qualite.mesure_qualite_riviere,qualite.mesure_qualite_riviere,O2_DISSOUS,O2_DISSOUS,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=1970 | geo_ok=1970 | backlog_referentiel=1970,MIGRER,1970,1970,0,0,0,1970
qualite,qualite.mesure_qualite_riviere,qualite.mesure_qualite_riviere,ODEUR,ODEUR,,qualite_eau,station,46a1c170-95ea-470e-bd3f-87847ff98890,2496/15,pont portugais,station_id,,,true,GEO_OK,volume=1 | geo_ok=1 | backlog_referentiel=1,MIGRER,1,1,0,0,0,1
qualite,qualite.mesure_qualite_riviere,qualite.mesure_qualite_riviere,PB,PB,mg/L,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=436 | geo_ok=436,MIGRER,436,436,0,0,0,0
qualite,qualite.mesure_qualite_riviere,qualite.mesure_qualite_riviere,PH,PH,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=1994 | geo_ok=1994,MIGRER,1994,1994,0,0,0,0
qualite,qualite.mesure_qualite_riviere,qualite.mesure_qualite_riviere,PHENOL,PHENOL,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=682 | geo_ok=682,MIGRER,682,682,0,0,0,0
qualite,qualite.mesure_qualite_riviere,qualite.mesure_qualite_riviere,PHEOPIGMENT,PHEOPIGMENT,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=17 | geo_ok=17,MIGRER,17,17,0,0,0,0
qualite,qualite.mesure_qualite_riviere,qualite.mesure_qualite_riviere,PO4,PO4,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=1892 | geo_ok=1892 | backlog_referentiel=1892,MIGRER,1892,1892,0,0,0,1892
qualite,qualite.mesure_qualite_riviere,qualite.mesure_qualite_riviere,PROFONDEUR,PROFONDEUR,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=108 | geo_ok=108,MIGRER,108,108,0,0,0,0
qualite,qualite.mesure_qualite_riviere,qualite.mesure_qualite_riviere,PSEUDO_AER,PSEUDO_AER,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=2 | geo_ok=2 | backlog_referentiel=2,MIGRER,2,2,0,0,0,2
qualite,qualite.mesure_qualite_riviere,qualite.mesure_qualite_riviere,PT,PT,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=1964 | geo_ok=1964 | backlog_referentiel=1964,MIGRER,1964,1964,0,0,0,1964
qualite,qualite.mesure_qualite_riviere,qualite.mesure_qualite_riviere,PTD,PTD,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=48 | geo_ok=48,MIGRER,48,48,0,0,0,0
qualite,qualite.mesure_qualite_riviere,qualite.mesure_qualite_riviere,PTP,PTP,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=48 | geo_ok=48,MIGRER,48,48,0,0,0,0
qualite,qualite.mesure_qualite_riviere,qualite.mesure_qualite_riviere,RESIDUS_SECS,RESIDUS_SECS,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=39 | geo_ok=39 | backlog_referentiel=39,MIGRER,39,39,0,0,0,39
qualite,qualite.mesure_qualite_riviere,qualite.mesure_qualite_riviere,S2,S2,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=6 | geo_ok=6,MIGRER,6,6,0,0,0,0
qualite,qualite.mesure_qualite_riviere,qualite.mesure_qualite_riviere,SATURATION_OXYGENE,SATURATION_OXYGENE,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=1074 | geo_ok=1074 | backlog_referentiel=1074,MIGRER,1074,1074,0,0,0,1074
qualite,qualite.mesure_qualite_riviere,qualite.mesure_qualite_riviere,SAVEUR,SAVEUR,,qualite_eau,station,46a1c170-95ea-470e-bd3f-87847ff98890,2496/15,pont portugais,station_id,,,true,GEO_OK,volume=1 | geo_ok=1 | backlog_referentiel=1,MIGRER,1,1,0,0,0,1
qualite,qualite.mesure_qualite_riviere,qualite.mesure_qualite_riviere,SB,SB,mg/L,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=3 | geo_ok=3,MIGRER,3,3,0,0,0,0
qualite,qualite.mesure_qualite_riviere,qualite.mesure_qualite_riviere,SE,SE,mg/L,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=433 | geo_ok=433,MIGRER,433,433,0,0,0,0
qualite,qualite.mesure_qualite_riviere,qualite.mesure_qualite_riviere,SF,SF,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=1879 | geo_ok=1879,MIGRER,1879,1879,0,0,0,0
qualite,qualite.mesure_qualite_riviere,qualite.mesure_qualite_riviere,SIO3,SIO3,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=150 | geo_ok=150,MIGRER,150,150,0,0,0,0
qualite,qualite.mesure_qualite_riviere,qualite.mesure_qualite_riviere,SO3,SO3,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=3 | geo_ok=3 | backlog_referentiel=3,MIGRER,3,3,0,0,0,3
qualite,qualite.mesure_qualite_riviere,qualite.mesure_qualite_riviere,SO4,SO4,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=1788 | geo_ok=1788,MIGRER,1788,1788,0,0,0,0
qualite,qualite.mesure_qualite_riviere,qualite.mesure_qualite_riviere,TA,TA,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=1100 | geo_ok=1100,MIGRER,1100,1100,0,0,0,0
qualite,qualite.mesure_qualite_riviere,qualite.mesure_qualite_riviere,TAC,TAC,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=1103 | geo_ok=1103,MIGRER,1103,1103,0,0,0,0
qualite,qualite.mesure_qualite_riviere,qualite.mesure_qualite_riviere,TH,TH,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=806 | geo_ok=806,MIGRER,806,806,0,0,0,0
qualite,qualite.mesure_qualite_riviere,qualite.mesure_qualite_riviere,TURBIDITE,TURBIDITE,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=1822 | geo_ok=1822,MIGRER,1822,1822,0,0,0,0
qualite,qualite.mesure_qualite_riviere,qualite.mesure_qualite_riviere,T_AIR,T_AIR,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=1995 | geo_ok=1995,MIGRER,1995,1995,0,0,0,0
qualite,qualite.mesure_qualite_riviere,qualite.mesure_qualite_riviere,T_EAU,T_EAU,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=1995 | geo_ok=1995,MIGRER,1995,1995,0,0,0,0
qualite,qualite.mesure_qualite_riviere,qualite.mesure_qualite_riviere,VIBRIO,VIBRIO,,qualite_eau,station,b647955a-e26d-4564-8509-25cb40ef1404,1540/15,azib soltane,station_id,,,true,GEO_OK,volume=1 | geo_ok=1 | backlog_referentiel=1,MIGRER,1,1,0,0,0,1
qualite,qualite.mesure_qualite_riviere,qualite.mesure_qualite_riviere,ZN,ZN,mg/L,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=233 | geo_ok=233,MIGRER,233,233,0,0,0,0
qualite,qualite.mesure_qualite_sebou,qualite.mesure_qualite_sebou,Ammonium,Ammonium,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=4534 | geo_ok=4534 | backlog_referentiel=4534,MIGRER,4534,4534,0,0,0,4534
qualite,qualite.mesure_qualite_sebou,qualite.mesure_qualite_sebou,Conductivit̩,Conductivit̩,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=4553 | geo_ok=4553 | backlog_referentiel=4553,MIGRER,4553,4553,0,0,0,4553
qualite,qualite.mesure_qualite_sebou,qualite.mesure_qualite_sebou,DBO5,DBO5,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=772 | geo_ok=772,MIGRER,772,772,0,0,0,0
qualite,qualite.mesure_qualite_sebou,qualite.mesure_qualite_sebou,DCO,DCO,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=816 | geo_ok=816,MIGRER,816,816,0,0,0,0
qualite,qualite.mesure_qualite_sebou,qualite.mesure_qualite_sebou,H_G,H_G,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=4536 | geo_ok=4536 | backlog_referentiel=4536,MIGRER,4536,4536,0,0,0,4536
qualite,qualite.mesure_qualite_sebou,qualite.mesure_qualite_sebou,NTK,NTK,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=4519 | geo_ok=4519 | backlog_referentiel=4519,MIGRER,4519,4519,0,0,0,4519
qualite,qualite.mesure_qualite_sebou,qualite.mesure_qualite_sebou,Nitrates,Nitrates,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=4537 | geo_ok=4537 | backlog_referentiel=4537,MIGRER,4537,4537,0,0,0,4537
qualite,qualite.mesure_qualite_sebou,qualite.mesure_qualite_sebou,O2_dissous,O2_dissous,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=4553 | geo_ok=4553 | backlog_referentiel=4553,MIGRER,4553,4553,0,0,0,4553
qualite,qualite.mesure_qualite_sebou,qualite.mesure_qualite_sebou,Phenol,PHENOL,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=4543 | geo_ok=4543,MIGRER,4543,4543,0,0,0,0
qualite,qualite.mesure_qualite_sebou,qualite.mesure_qualite_sebou,T_air,T_AIR,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=3440 | geo_ok=3440,MIGRER,3440,3440,0,0,0,0
qualite,qualite.mesure_qualite_sebou,qualite.mesure_qualite_sebou,T_eau,T_EAU,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=4553 | geo_ok=4553,MIGRER,4553,4553,0,0,0,0
qualite,qualite.mesure_qualite_sebou,qualite.mesure_qualite_sebou,Turbidit̩,Turbidit̩,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=4045 | geo_ok=4045 | backlog_referentiel=4045,MIGRER,4045,4045,0,0,0,4045
qualite,qualite.mesure_qualite_sebou,qualite.mesure_qualite_sebou,pH,PH,,qualite_eau,station,MULTIPLE,MULTIPLE,MULTIPLE,station_id,,,true,GEO_OK,volume=4553 | geo_ok=4553,MIGRER,4553,4553,0,0,0,0
qualite,qualite.suivi_qualite_barrage_garde_hebdo,qualite.suivi_qualite_barrage_garde_hebdo,AL,AL,mg/L,qualite_eau,barrage,4179b4bb-277c-4b29-80fa-300fd49eb9c2,3323/8,garde du sebou,barrage_id / ire_barrage,,,true,GEO_FORCED_MAPPING_METIER,volume=11 | geo_ok=11 | rattachement force valide a Garde Sebou,MIGRER_AVEC_FLAG,11,11,0,0,0,0
qualite,qualite.suivi_qualite_barrage_garde_hebdo,qualite.suivi_qualite_barrage_garde_hebdo,AS,AS,mg/L,qualite_eau,barrage,4179b4bb-277c-4b29-80fa-300fd49eb9c2,3323/8,garde du sebou,barrage_id / ire_barrage,,,true,GEO_FORCED_MAPPING_METIER,volume=11 | geo_ok=11 | rattachement force valide a Garde Sebou,MIGRER_AVEC_FLAG,11,11,0,0,0,0
qualite,qualite.suivi_qualite_barrage_garde_hebdo,qualite.suivi_qualite_barrage_garde_hebdo,BE,BE,mg/L,qualite_eau,barrage,4179b4bb-277c-4b29-80fa-300fd49eb9c2,3323/8,garde du sebou,barrage_id / ire_barrage,,,true,GEO_FORCED_MAPPING_METIER,volume=11 | geo_ok=11 | rattachement force valide a Garde Sebou,MIGRER_AVEC_FLAG,11,11,0,0,0,0
qualite,qualite.suivi_qualite_barrage_garde_hebdo,qualite.suivi_qualite_barrage_garde_hebdo,CD,CD,mg/L,qualite_eau,barrage,4179b4bb-277c-4b29-80fa-300fd49eb9c2,3323/8,garde du sebou,barrage_id / ire_barrage,,,true,GEO_FORCED_MAPPING_METIER,volume=11 | geo_ok=11 | rattachement force valide a Garde Sebou,MIGRER_AVEC_FLAG,11,11,0,0,0,0
qualite,qualite.suivi_qualite_barrage_garde_hebdo,qualite.suivi_qualite_barrage_garde_hebdo,CF,CF,,qualite_eau,barrage,4179b4bb-277c-4b29-80fa-300fd49eb9c2,3323/8,garde du sebou,barrage_id / ire_barrage,,,true,GEO_FORCED_MAPPING_METIER,volume=44 | geo_ok=44 | rattachement force valide a Garde Sebou,MIGRER_AVEC_FLAG,44,44,0,0,0,0
qualite,qualite.suivi_qualite_barrage_garde_hebdo,qualite.suivi_qualite_barrage_garde_hebdo,CHLA,CHLA,,qualite_eau,barrage,4179b4bb-277c-4b29-80fa-300fd49eb9c2,3323/8,garde du sebou,barrage_id / ire_barrage,,,true,GEO_FORCED_MAPPING_METIER,volume=92 | geo_ok=92 | rattachement force valide a Garde Sebou,MIGRER_AVEC_FLAG,92,92,0,0,0,0
qualite,qualite.suivi_qualite_barrage_garde_hebdo,qualite.suivi_qualite_barrage_garde_hebdo,CL,CL,,qualite_eau,barrage,4179b4bb-277c-4b29-80fa-300fd49eb9c2,3323/8,garde du sebou,barrage_id / ire_barrage,,,true,GEO_FORCED_MAPPING_METIER,volume=48 | geo_ok=48 | rattachement force valide a Garde Sebou,MIGRER_AVEC_FLAG,48,48,0,0,0,0
qualite,qualite.suivi_qualite_barrage_garde_hebdo,qualite.suivi_qualite_barrage_garde_hebdo,CN,CN,,qualite_eau,barrage,4179b4bb-277c-4b29-80fa-300fd49eb9c2,3323/8,garde du sebou,barrage_id / ire_barrage,,,true,GEO_FORCED_MAPPING_METIER,volume=11 | geo_ok=11 | backlog_referentiel=11 | rattachement force valide a Garde Sebou,MIGRER_AVEC_FLAG,11,11,0,0,0,11
qualite,qualite.suivi_qualite_barrage_garde_hebdo,qualite.suivi_qualite_barrage_garde_hebdo,CO,CO,mg/L,qualite_eau,barrage,4179b4bb-277c-4b29-80fa-300fd49eb9c2,3323/8,garde du sebou,barrage_id / ire_barrage,,,true,GEO_FORCED_MAPPING_METIER,volume=11 | geo_ok=11 | rattachement force valide a Garde Sebou,MIGRER_AVEC_FLAG,11,11,0,0,0,0
qualite,qualite.suivi_qualite_barrage_garde_hebdo,qualite.suivi_qualite_barrage_garde_hebdo,COND,COND,,qualite_eau,barrage,4179b4bb-277c-4b29-80fa-300fd49eb9c2,3323/8,garde du sebou,barrage_id / ire_barrage,,,true,GEO_FORCED_MAPPING_METIER,volume=93 | geo_ok=93 | backlog_referentiel=93 | rattachement force valide a Garde Sebou,MIGRER_AVEC_FLAG,93,93,0,0,0,93
qualite,qualite.suivi_qualite_barrage_garde_hebdo,qualite.suivi_qualite_barrage_garde_hebdo,CR,CR,,qualite_eau,barrage,4179b4bb-277c-4b29-80fa-300fd49eb9c2,3323/8,garde du sebou,barrage_id / ire_barrage,,,true,GEO_FORCED_MAPPING_METIER,volume=11 | geo_ok=11 | backlog_referentiel=11 | rattachement force valide a Garde Sebou,MIGRER_AVEC_FLAG,11,11,0,0,0,11
qualite,qualite.suivi_qualite_barrage_garde_hebdo,qualite.suivi_qualite_barrage_garde_hebdo,CU,CU,mg/L,qualite_eau,barrage,4179b4bb-277c-4b29-80fa-300fd49eb9c2,3323/8,garde du sebou,barrage_id / ire_barrage,,,true,GEO_FORCED_MAPPING_METIER,volume=11 | geo_ok=11 | rattachement force valide a Garde Sebou,MIGRER_AVEC_FLAG,11,11,0,0,0,0
qualite,qualite.suivi_qualite_barrage_garde_hebdo,qualite.suivi_qualite_barrage_garde_hebdo,DISQUE_SECCHI,DISQUE_SECCHI,,qualite_eau,barrage,4179b4bb-277c-4b29-80fa-300fd49eb9c2,3323/8,garde du sebou,barrage_id / ire_barrage,,,true,GEO_FORCED_MAPPING_METIER,volume=91 | geo_ok=91 | rattachement force valide a Garde Sebou,MIGRER_AVEC_FLAG,91,91,0,0,0,0
qualite,qualite.suivi_qualite_barrage_garde_hebdo,qualite.suivi_qualite_barrage_garde_hebdo,F,F,,qualite_eau,barrage,4179b4bb-277c-4b29-80fa-300fd49eb9c2,3323/8,garde du sebou,barrage_id / ire_barrage,,,true,GEO_FORCED_MAPPING_METIER,volume=11 | geo_ok=11 | backlog_referentiel=11 | rattachement force valide a Garde Sebou,MIGRER_AVEC_FLAG,11,11,0,0,0,11
qualite,qualite.suivi_qualite_barrage_garde_hebdo,qualite.suivi_qualite_barrage_garde_hebdo,FE,FE,,qualite_eau,barrage,4179b4bb-277c-4b29-80fa-300fd49eb9c2,3323/8,garde du sebou,barrage_id / ire_barrage,,,true,GEO_FORCED_MAPPING_METIER,volume=92 | geo_ok=92 | rattachement force valide a Garde Sebou,MIGRER_AVEC_FLAG,92,92,0,0,0,0
qualite,qualite.suivi_qualite_barrage_garde_hebdo,qualite.suivi_qualite_barrage_garde_hebdo,HG_MERCURE,HG_MERCURE,,qualite_eau,barrage,4179b4bb-277c-4b29-80fa-300fd49eb9c2,3323/8,garde du sebou,barrage_id / ire_barrage,,,true,GEO_FORCED_MAPPING_METIER,volume=11 | geo_ok=11 | backlog_referentiel=11 | rattachement force valide a Garde Sebou,MIGRER_AVEC_FLAG,11,11,0,0,0,11
qualite,qualite.suivi_qualite_barrage_garde_hebdo,qualite.suivi_qualite_barrage_garde_hebdo,LI,LI,mg/L,qualite_eau,barrage,4179b4bb-277c-4b29-80fa-300fd49eb9c2,3323/8,garde du sebou,barrage_id / ire_barrage,,,true,GEO_FORCED_MAPPING_METIER,volume=11 | geo_ok=11 | rattachement force valide a Garde Sebou,MIGRER_AVEC_FLAG,11,11,0,0,0,0
qualite,qualite.suivi_qualite_barrage_garde_hebdo,qualite.suivi_qualite_barrage_garde_hebdo,MES,MES,,qualite_eau,barrage,4179b4bb-277c-4b29-80fa-300fd49eb9c2,3323/8,garde du sebou,barrage_id / ire_barrage,,,true,GEO_FORCED_MAPPING_METIER,volume=93 | geo_ok=93 | rattachement force valide a Garde Sebou,MIGRER_AVEC_FLAG,93,93,0,0,0,0
qualite,qualite.suivi_qualite_barrage_garde_hebdo,qualite.suivi_qualite_barrage_garde_hebdo,MN,MN,,qualite_eau,barrage,4179b4bb-277c-4b29-80fa-300fd49eb9c2,3323/8,garde du sebou,barrage_id / ire_barrage,,,true,GEO_FORCED_MAPPING_METIER,volume=92 | geo_ok=92 | rattachement force valide a Garde Sebou,MIGRER_AVEC_FLAG,92,92,0,0,0,0
qualite,qualite.suivi_qualite_barrage_garde_hebdo,qualite.suivi_qualite_barrage_garde_hebdo,MO_METAL,MO_METAL,,qualite_eau,barrage,4179b4bb-277c-4b29-80fa-300fd49eb9c2,3323/8,garde du sebou,barrage_id / ire_barrage,,,true,GEO_FORCED_MAPPING_METIER,volume=11 | geo_ok=11 | backlog_referentiel=11 | rattachement force valide a Garde Sebou,MIGRER_AVEC_FLAG,11,11,0,0,0,11
qualite,qualite.suivi_qualite_barrage_garde_hebdo,qualite.suivi_qualite_barrage_garde_hebdo,NH4,NH4,,qualite_eau,barrage,4179b4bb-277c-4b29-80fa-300fd49eb9c2,3323/8,garde du sebou,barrage_id / ire_barrage,,,true,GEO_FORCED_MAPPING_METIER,volume=93 | geo_ok=93 | rattachement force valide a Garde Sebou,MIGRER_AVEC_FLAG,93,93,0,0,0,0
