arbitrage_id,priority,anomaly_type,source_layer_a,source_feature_id_a,source_layer_b,source_feature_id_b,match_method,match_score,distance_m,site_name_a,site_name_b,commune_a,commune_b,recommended_status,business_decision,comments
ff5e7773-da17-4339-bfa3-50867874a4bd,P1,INVENTORY_TO_MEASURE_MATCH,idp_src_pollution_marche_cadre,46,idp_mesures_qualité_marche_cadre_2024,46,ID_EXACT+COORD_EXACT+NOM_COMMUNE,1.0,0.0,PUITS DAR BEL GHAZI,PUITS DAR BEL GHAZI,Bouknadel,Bouknadel,PENDING_REVIEW,,Couple inventaire/mesure marche cadre.
9f578a45-4f72-4c14-ac99-08be507d1977,P1,INVENTORY_TO_MEASURE_MATCH,idp_src_pollution_marche_cadre,47,idp_mesures_qualité_marche_cadre_2024,47,ID_EXACT+COORD_EXACT+NOM_COMMUNE,1.0,0.0,PUITS DAR BEL GHAZI,PUITS DAR BEL GHAZI,Bouknadel,Bouknadel,PENDING_REVIEW,,Couple inventaire/mesure marche cadre.
62d49f2b-f30d-4eaa-b45a-d1f28567967a,P1,INVENTORY_TO_MEASURE_MATCH,idp_src_pollution_marche_cadre,48,idp_mesures_qualité_marche_cadre_2024,48,ID_EXACT+COORD_EXACT+NOM_COMMUNE,1.0,0.0,PUITS DAR BEL GHAZI,PUITS DAR BEL GHAZI,Bouknadel,Bouknadel,PENDING_REVIEW,,Couple inventaire/mesure marche cadre.
7a8742ee-ab04-4d76-b1e2-f64e77d2958c,P1,INVENTORY_TO_MEASURE_MATCH,idp_src_pollution_marche_cadre,49,idp_mesures_qualité_marche_cadre_2024,49,ID_EXACT+COORD_EXACT+NOM_COMMUNE,1.0,0.0,PUITS DAR BEL GHAZI,PUITS DAR BEL GHAZI,Bouknadel,Bouknadel,PENDING_REVIEW,,Couple inventaire/mesure marche cadre.
b2385841-b0b2-4fb5-b44d-f8919ad8e306,P1,INVENTORY_TO_MEASURE_MATCH,idp_src_pollution_marche_cadre,50,idp_mesures_qualité_marche_cadre_2024,50,ID_EXACT+COORD_EXACT+NOM_COMMUNE,1.0,0.0,PUITS DAR BEL GHAZI,PUITS DAR BEL GHAZI,Bouknadel,Bouknadel,PENDING_REVIEW,,Couple inventaire/mesure marche cadre.
28b6cd67-18ae-4259-9bde-808b29508fad,P1,INVENTORY_TO_MEASURE_MATCH,idp_src_pollution_marche_cadre,51,idp_mesures_qualité_marche_cadre_2024,51,ID_EXACT+COORD_EXACT+NOM_COMMUNE,1.0,0.0,PUITS DAR BEL GHAZI,PUITS DAR BEL GHAZI,Bouknadel,Bouknadel,PENDING_REVIEW,,Couple inventaire/mesure marche cadre.
5696e09f-e0c6-475a-b016-f539858ed95e,P1,INVENTORY_TO_MEASURE_MATCH,idp_src_pollution_marche_cadre,52,idp_mesures_qualité_marche_cadre_2024,52,ID_EXACT+COORD_EXACT+NOM_COMMUNE,1.0,0.0,PUITS DAR BEL GHAZI,PUITS DAR BEL GHAZI,Bouknadel,Bouknadel,PENDING_REVIEW,,Couple inventaire/mesure marche cadre.
009e31dd-cd86-4150-8d66-f0eb827be4bc,P1,INVENTORY_TO_MEASURE_MATCH,idp_src_pollution_marche_cadre,53,idp_mesures_qualité_marche_cadre_2024,53,ID_EXACT+COORD_EXACT+NOM_COMMUNE,1.0,0.0,PUITS DAR BEL GHAZI,PUITS DAR BEL GHAZI,Bouknadel,Bouknadel,PENDING_REVIEW,,Couple inventaire/mesure marche cadre.
cf31f766-b91d-47ce-a187-7dd50c9ed821,P1,INVENTORY_TO_MEASURE_MATCH,idp_src_pollution_marche_cadre,54,idp_mesures_qualité_marche_cadre_2024,54,ID_EXACT+COORD_EXACT+NOM_COMMUNE,1.0,0.0,PUITS DAR BEL GHAZI,PUITS DAR BEL GHAZI,Bouknadel,Bouknadel,PENDING_REVIEW,,Couple inventaire/mesure marche cadre.
80712f29-2d6b-4444-88b1-b928ad3c260c,P1,INVENTORY_TO_MEASURE_MATCH,idp_src_pollution_marche_cadre,55,idp_mesures_qualité_marche_cadre_2024,55,ID_EXACT+COORD_EXACT+NOM_COMMUNE,1.0,0.0,PUITS DAR BEL GHAZI,PUITS DAR BEL GHAZI,Bouknadel,Bouknadel,PENDING_REVIEW,,Couple inventaire/mesure marche cadre.
d924dea9-75f9-4c29-b0ea-73713c8bc825,P1,INVENTORY_TO_MEASURE_MATCH,idp_src_pollution_marche_cadre,56,idp_mesures_qualité_marche_cadre_2024,56,ID_EXACT+COORD_EXACT+NOM_COMMUNE,1.0,0.0,PUITS DAR BEL GHAZI,PUITS DAR BEL GHAZI,Bouknadel,Bouknadel,PENDING_REVIEW,,Couple inventaire/mesure marche cadre.
c6f0faee-a34b-4a9a-aaf6-dd0fdd7ab39b,P1,INVENTORY_TO_MEASURE_MATCH,idp_src_pollution_marche_cadre,57,idp_mesures_qualité_marche_cadre_2024,57,ID_EXACT+COORD_EXACT+NOM_COMMUNE,1.0,0.0,PUITS DAR BEL GHAZI,PUITS DAR BEL GHAZI,Bouknadel,Bouknadel,PENDING_REVIEW,,Couple inventaire/mesure marche cadre.
99d9a6ff-e755-4562-ad56-3c0349c97a46,P1,INVENTORY_TO_MEASURE_MATCH,idp_src_pollution_marche_cadre,58,idp_mesures_qualité_marche_cadre_2024,58,ID_EXACT+COORD_EXACT+NOM_COMMUNE,1.0,0.0,PUITS DAR BEL GHAZI,PUITS DAR BEL GHAZI,Bouknadel,Bouknadel,PENDING_REVIEW,,Couple inventaire/mesure marche cadre.
02b3b3f8-9c62-49bc-b93f-9f583a768743,P1,INVENTORY_TO_MEASURE_MATCH,idp_src_pollution_marche_cadre,59,idp_mesures_qualité_marche_cadre_2024,59,ID_EXACT+COORD_EXACT+NOM_COMMUNE,1.0,0.0,PUITS DAR BEL GHAZI,PUITS DAR BEL GHAZI,Bouknadel,Bouknadel,PENDING_REVIEW,,Couple inventaire/mesure marche cadre.
