table_a,id_point_a,x_a,y_a,table_b,id_point_b,x_b,y_b,distance_m,type_match
staging.raw_idp_2024_mesures_qualite_globale,2813,507600.0,311800.0,staging.raw_idp_2024_src_pollution_marche_cadre,62,507600.0,311800.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,2814,507600.0,311800.0,staging.raw_idp_2024_src_pollution_marche_cadre,62,507600.0,311800.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,2815,507600.0,311800.0,staging.raw_idp_2024_src_pollution_marche_cadre,62,507600.0,311800.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,2816,507600.0,311800.0,staging.raw_idp_2024_src_pollution_marche_cadre,62,507600.0,311800.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,2817,507600.0,311800.0,staging.raw_idp_2024_src_pollution_marche_cadre,62,507600.0,311800.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,2818,507600.0,311800.0,staging.raw_idp_2024_src_pollution_marche_cadre,62,507600.0,311800.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,2819,507600.0,311800.0,staging.raw_idp_2024_src_pollution_marche_cadre,62,507600.0,311800.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,282,405084.0,424294.0,staging.raw_idp_2024_src_pollution_marche_cadre,42,406835.0,432501.0,8391.713,distant
staging.raw_idp_2024_mesures_qualite_globale,2820,507600.0,311800.0,staging.raw_idp_2024_src_pollution_marche_cadre,62,507600.0,311800.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,2821,507600.0,311800.0,staging.raw_idp_2024_src_pollution_marche_cadre,62,507600.0,311800.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,2822,507600.0,311800.0,staging.raw_idp_2024_src_pollution_marche_cadre,62,507600.0,311800.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,2823,507467.0,313351.0,staging.raw_idp_2024_src_pollution_marche_cadre,63,507467.0,313351.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,2824,507467.0,313351.0,staging.raw_idp_2024_src_pollution_marche_cadre,63,507467.0,313351.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,2825,507467.0,313351.0,staging.raw_idp_2024_src_pollution_marche_cadre,63,507467.0,313351.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,2826,507467.0,313351.0,staging.raw_idp_2024_src_pollution_marche_cadre,63,507467.0,313351.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,2827,507467.0,313351.0,staging.raw_idp_2024_src_pollution_marche_cadre,63,507467.0,313351.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,2828,507467.0,313351.0,staging.raw_idp_2024_src_pollution_marche_cadre,63,507467.0,313351.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,2829,507467.0,313351.0,staging.raw_idp_2024_src_pollution_marche_cadre,63,507467.0,313351.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,283,405084.0,424294.0,staging.raw_idp_2024_src_pollution_marche_cadre,42,406835.0,432501.0,8391.713,distant
staging.raw_idp_2024_mesures_qualite_globale,2830,507467.0,313351.0,staging.raw_idp_2024_src_pollution_marche_cadre,63,507467.0,313351.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,2831,507467.0,313351.0,staging.raw_idp_2024_src_pollution_marche_cadre,63,507467.0,313351.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,2832,507467.0,313351.0,staging.raw_idp_2024_src_pollution_marche_cadre,63,507467.0,313351.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,2833,507467.0,313351.0,staging.raw_idp_2024_src_pollution_marche_cadre,63,507467.0,313351.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,2834,507467.0,313351.0,staging.raw_idp_2024_src_pollution_marche_cadre,63,507467.0,313351.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,2835,507467.0,313351.0,staging.raw_idp_2024_src_pollution_marche_cadre,63,507467.0,313351.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,2836,507467.0,313351.0,staging.raw_idp_2024_src_pollution_marche_cadre,63,507467.0,313351.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,2837,507467.0,313351.0,staging.raw_idp_2024_src_pollution_marche_cadre,63,507467.0,313351.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,2838,507467.0,313351.0,staging.raw_idp_2024_src_pollution_marche_cadre,63,507467.0,313351.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,2839,507467.0,313351.0,staging.raw_idp_2024_src_pollution_marche_cadre,63,507467.0,313351.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,284,415810.0,436484.0,staging.raw_idp_2024_src_pollution_marche_cadre,50,411255.0,436360.0,4556.688,distant
staging.raw_idp_2024_mesures_qualite_globale,2840,507467.0,313351.0,staging.raw_idp_2024_src_pollution_marche_cadre,63,507467.0,313351.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,2841,507467.0,313351.0,staging.raw_idp_2024_src_pollution_marche_cadre,63,507467.0,313351.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,2842,507467.0,313351.0,staging.raw_idp_2024_src_pollution_marche_cadre,63,507467.0,313351.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,2843,507467.0,313351.0,staging.raw_idp_2024_src_pollution_marche_cadre,63,507467.0,313351.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,2844,507467.0,313351.0,staging.raw_idp_2024_src_pollution_marche_cadre,63,507467.0,313351.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,2845,507467.0,313351.0,staging.raw_idp_2024_src_pollution_marche_cadre,63,507467.0,313351.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,2846,507467.0,313351.0,staging.raw_idp_2024_src_pollution_marche_cadre,63,507467.0,313351.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,2847,507467.0,313351.0,staging.raw_idp_2024_src_pollution_marche_cadre,63,507467.0,313351.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,2848,507467.0,313351.0,staging.raw_idp_2024_src_pollution_marche_cadre,63,507467.0,313351.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,2849,507467.0,313351.0,staging.raw_idp_2024_src_pollution_marche_cadre,63,507467.0,313351.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,285,415810.0,436484.0,staging.raw_idp_2024_src_pollution_marche_cadre,50,411255.0,436360.0,4556.688,distant
staging.raw_idp_2024_mesures_qualite_globale,2850,507467.0,313351.0,staging.raw_idp_2024_src_pollution_marche_cadre,63,507467.0,313351.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,2851,507467.0,313351.0,staging.raw_idp_2024_src_pollution_marche_cadre,63,507467.0,313351.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,2852,519827.0,322725.0,staging.raw_idp_2024_src_pollution_marche_cadre,66,519365.0,323187.0,653.367,distant
staging.raw_idp_2024_mesures_qualite_globale,2853,519827.0,322725.0,staging.raw_idp_2024_src_pollution_marche_cadre,66,519365.0,323187.0,653.367,distant
staging.raw_idp_2024_mesures_qualite_globale,2854,519827.0,322725.0,staging.raw_idp_2024_src_pollution_marche_cadre,66,519365.0,323187.0,653.367,distant
staging.raw_idp_2024_mesures_qualite_globale,2855,519827.0,322725.0,staging.raw_idp_2024_src_pollution_marche_cadre,66,519365.0,323187.0,653.367,distant
staging.raw_idp_2024_mesures_qualite_globale,2856,519827.0,322725.0,staging.raw_idp_2024_src_pollution_marche_cadre,66,519365.0,323187.0,653.367,distant
staging.raw_idp_2024_mesures_qualite_globale,2857,519827.0,322725.0,staging.raw_idp_2024_src_pollution_marche_cadre,66,519365.0,323187.0,653.367,distant
staging.raw_idp_2024_mesures_qualite_globale,2858,519827.0,322725.0,staging.raw_idp_2024_src_pollution_marche_cadre,66,519365.0,323187.0,653.367,distant
staging.raw_idp_2024_mesures_qualite_globale,2859,519827.0,322725.0,staging.raw_idp_2024_src_pollution_marche_cadre,66,519365.0,323187.0,653.367,distant
staging.raw_idp_2024_mesures_qualite_globale,286,415810.0,436484.0,staging.raw_idp_2024_src_pollution_marche_cadre,50,411255.0,436360.0,4556.688,distant
staging.raw_idp_2024_mesures_qualite_globale,2860,519827.0,322725.0,staging.raw_idp_2024_src_pollution_marche_cadre,66,519365.0,323187.0,653.367,distant
staging.raw_idp_2024_mesures_qualite_globale,2861,519827.0,322725.0,staging.raw_idp_2024_src_pollution_marche_cadre,66,519365.0,323187.0,653.367,distant
staging.raw_idp_2024_mesures_qualite_globale,2862,519827.0,322725.0,staging.raw_idp_2024_src_pollution_marche_cadre,66,519365.0,323187.0,653.367,distant
staging.raw_idp_2024_mesures_qualite_globale,2863,519827.0,322725.0,staging.raw_idp_2024_src_pollution_marche_cadre,66,519365.0,323187.0,653.367,distant
staging.raw_idp_2024_mesures_qualite_globale,2864,519827.0,322725.0,staging.raw_idp_2024_src_pollution_marche_cadre,66,519365.0,323187.0,653.367,distant
staging.raw_idp_2024_mesures_qualite_globale,2865,519827.0,322725.0,staging.raw_idp_2024_src_pollution_marche_cadre,66,519365.0,323187.0,653.367,distant
staging.raw_idp_2024_mesures_qualite_globale,2866,519827.0,322725.0,staging.raw_idp_2024_src_pollution_marche_cadre,66,519365.0,323187.0,653.367,distant
staging.raw_idp_2024_mesures_qualite_globale,2867,519827.0,322725.0,staging.raw_idp_2024_src_pollution_marche_cadre,66,519365.0,323187.0,653.367,distant
staging.raw_idp_2024_mesures_qualite_globale,2868,519827.0,322725.0,staging.raw_idp_2024_src_pollution_marche_cadre,66,519365.0,323187.0,653.367,distant
staging.raw_idp_2024_mesures_qualite_globale,2869,519827.0,322725.0,staging.raw_idp_2024_src_pollution_marche_cadre,66,519365.0,323187.0,653.367,distant
staging.raw_idp_2024_mesures_qualite_globale,287,415810.0,436484.0,staging.raw_idp_2024_src_pollution_marche_cadre,50,411255.0,436360.0,4556.688,distant
staging.raw_idp_2024_mesures_qualite_globale,2870,519827.0,322725.0,staging.raw_idp_2024_src_pollution_marche_cadre,66,519365.0,323187.0,653.367,distant
staging.raw_idp_2024_mesures_qualite_globale,2871,519827.0,322725.0,staging.raw_idp_2024_src_pollution_marche_cadre,66,519365.0,323187.0,653.367,distant
staging.raw_idp_2024_mesures_qualite_globale,2872,519827.0,322725.0,staging.raw_idp_2024_src_pollution_marche_cadre,66,519365.0,323187.0,653.367,distant
staging.raw_idp_2024_mesures_qualite_globale,2873,519827.0,322725.0,staging.raw_idp_2024_src_pollution_marche_cadre,66,519365.0,323187.0,653.367,distant
staging.raw_idp_2024_mesures_qualite_globale,2874,519827.0,322725.0,staging.raw_idp_2024_src_pollution_marche_cadre,66,519365.0,323187.0,653.367,distant
staging.raw_idp_2024_mesures_qualite_globale,2875,519827.0,322725.0,staging.raw_idp_2024_src_pollution_marche_cadre,66,519365.0,323187.0,653.367,distant
staging.raw_idp_2024_mesures_qualite_globale,2876,519827.0,322725.0,staging.raw_idp_2024_src_pollution_marche_cadre,66,519365.0,323187.0,653.367,distant
staging.raw_idp_2024_mesures_qualite_globale,2877,519827.0,322725.0,staging.raw_idp_2024_src_pollution_marche_cadre,66,519365.0,323187.0,653.367,distant
staging.raw_idp_2024_mesures_qualite_globale,2878,519827.0,322725.0,staging.raw_idp_2024_src_pollution_marche_cadre,66,519365.0,323187.0,653.367,distant
staging.raw_idp_2024_mesures_qualite_globale,2879,519827.0,322725.0,staging.raw_idp_2024_src_pollution_marche_cadre,66,519365.0,323187.0,653.367,distant
staging.raw_idp_2024_mesures_qualite_globale,288,415810.0,436484.0,staging.raw_idp_2024_src_pollution_marche_cadre,50,411255.0,436360.0,4556.688,distant
staging.raw_idp_2024_mesures_qualite_globale,2880,519827.0,322725.0,staging.raw_idp_2024_src_pollution_marche_cadre,66,519365.0,323187.0,653.367,distant
staging.raw_idp_2024_mesures_qualite_globale,2881,519827.0,322725.0,staging.raw_idp_2024_src_pollution_marche_cadre,66,519365.0,323187.0,653.367,distant
staging.raw_idp_2024_mesures_qualite_globale,2882,519827.0,322725.0,staging.raw_idp_2024_src_pollution_marche_cadre,66,519365.0,323187.0,653.367,distant
staging.raw_idp_2024_mesures_qualite_globale,2883,519827.0,322725.0,staging.raw_idp_2024_src_pollution_marche_cadre,66,519365.0,323187.0,653.367,distant
staging.raw_idp_2024_mesures_qualite_globale,2884,519827.0,322725.0,staging.raw_idp_2024_src_pollution_marche_cadre,66,519365.0,323187.0,653.367,distant
staging.raw_idp_2024_mesures_qualite_globale,2885,519827.0,322725.0,staging.raw_idp_2024_src_pollution_marche_cadre,66,519365.0,323187.0,653.367,distant
staging.raw_idp_2024_mesures_qualite_globale,2886,519827.0,322725.0,staging.raw_idp_2024_src_pollution_marche_cadre,66,519365.0,323187.0,653.367,distant
staging.raw_idp_2024_mesures_qualite_globale,2887,519827.0,322725.0,staging.raw_idp_2024_src_pollution_marche_cadre,66,519365.0,323187.0,653.367,distant
staging.raw_idp_2024_mesures_qualite_globale,2888,519827.0,322725.0,staging.raw_idp_2024_src_pollution_marche_cadre,66,519365.0,323187.0,653.367,distant
staging.raw_idp_2024_mesures_qualite_globale,2889,519827.0,322725.0,staging.raw_idp_2024_src_pollution_marche_cadre,66,519365.0,323187.0,653.367,distant
staging.raw_idp_2024_mesures_qualite_globale,289,415810.0,436484.0,staging.raw_idp_2024_src_pollution_marche_cadre,50,411255.0,436360.0,4556.688,distant
staging.raw_idp_2024_mesures_qualite_globale,2890,519827.0,322725.0,staging.raw_idp_2024_src_pollution_marche_cadre,66,519365.0,323187.0,653.367,distant
staging.raw_idp_2024_mesures_qualite_globale,2891,519827.0,322725.0,staging.raw_idp_2024_src_pollution_marche_cadre,66,519365.0,323187.0,653.367,distant
staging.raw_idp_2024_mesures_qualite_globale,2892,519827.0,322725.0,staging.raw_idp_2024_src_pollution_marche_cadre,66,519365.0,323187.0,653.367,distant
staging.raw_idp_2024_mesures_qualite_globale,2893,519827.0,322725.0,staging.raw_idp_2024_src_pollution_marche_cadre,66,519365.0,323187.0,653.367,distant
staging.raw_idp_2024_mesures_qualite_globale,2894,519827.0,322725.0,staging.raw_idp_2024_src_pollution_marche_cadre,66,519365.0,323187.0,653.367,distant
staging.raw_idp_2024_mesures_qualite_globale,2895,523437.0,331724.0,staging.raw_idp_2024_src_pollution_marche_cadre,68,523437.0,331724.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,2896,523437.0,331724.0,staging.raw_idp_2024_src_pollution_marche_cadre,68,523437.0,331724.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,2897,523437.0,331724.0,staging.raw_idp_2024_src_pollution_marche_cadre,68,523437.0,331724.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,2898,523437.0,331724.0,staging.raw_idp_2024_src_pollution_marche_cadre,68,523437.0,331724.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,2899,523437.0,331724.0,staging.raw_idp_2024_src_pollution_marche_cadre,68,523437.0,331724.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,29,407303.0,432473.0,staging.raw_idp_2024_src_pollution_marche_cadre,49,406932.0,432666.0,418.199,distant
staging.raw_idp_2024_mesures_qualite_globale,290,415810.0,436484.0,staging.raw_idp_2024_src_pollution_marche_cadre,50,411255.0,436360.0,4556.688,distant
staging.raw_idp_2024_mesures_qualite_globale,2900,523437.0,331724.0,staging.raw_idp_2024_src_pollution_marche_cadre,68,523437.0,331724.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,2901,523437.0,331724.0,staging.raw_idp_2024_src_pollution_marche_cadre,68,523437.0,331724.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,2902,523437.0,331724.0,staging.raw_idp_2024_src_pollution_marche_cadre,68,523437.0,331724.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,2903,523437.0,331724.0,staging.raw_idp_2024_src_pollution_marche_cadre,68,523437.0,331724.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,2904,523437.0,331724.0,staging.raw_idp_2024_src_pollution_marche_cadre,68,523437.0,331724.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,2905,523437.0,331724.0,staging.raw_idp_2024_src_pollution_marche_cadre,68,523437.0,331724.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,2906,523437.0,331724.0,staging.raw_idp_2024_src_pollution_marche_cadre,68,523437.0,331724.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,2907,523437.0,331724.0,staging.raw_idp_2024_src_pollution_marche_cadre,68,523437.0,331724.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,2908,523437.0,331724.0,staging.raw_idp_2024_src_pollution_marche_cadre,68,523437.0,331724.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,2909,523437.0,331724.0,staging.raw_idp_2024_src_pollution_marche_cadre,68,523437.0,331724.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,291,415810.0,436484.0,staging.raw_idp_2024_src_pollution_marche_cadre,50,411255.0,436360.0,4556.688,distant
staging.raw_idp_2024_mesures_qualite_globale,2910,523437.0,331724.0,staging.raw_idp_2024_src_pollution_marche_cadre,68,523437.0,331724.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,2911,523437.0,331724.0,staging.raw_idp_2024_src_pollution_marche_cadre,68,523437.0,331724.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,2912,523437.0,331724.0,staging.raw_idp_2024_src_pollution_marche_cadre,68,523437.0,331724.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,2913,523437.0,331724.0,staging.raw_idp_2024_src_pollution_marche_cadre,68,523437.0,331724.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,2914,523437.0,331724.0,staging.raw_idp_2024_src_pollution_marche_cadre,68,523437.0,331724.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,2915,523437.0,331724.0,staging.raw_idp_2024_src_pollution_marche_cadre,68,523437.0,331724.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,2916,523437.0,331724.0,staging.raw_idp_2024_src_pollution_marche_cadre,68,523437.0,331724.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,2917,523437.0,331724.0,staging.raw_idp_2024_src_pollution_marche_cadre,68,523437.0,331724.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,2918,523437.0,331724.0,staging.raw_idp_2024_src_pollution_marche_cadre,68,523437.0,331724.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,2919,523437.0,331724.0,staging.raw_idp_2024_src_pollution_marche_cadre,68,523437.0,331724.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,292,415810.0,436484.0,staging.raw_idp_2024_src_pollution_marche_cadre,50,411255.0,436360.0,4556.688,distant
staging.raw_idp_2024_mesures_qualite_globale,2920,523437.0,331724.0,staging.raw_idp_2024_src_pollution_marche_cadre,68,523437.0,331724.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,2921,523437.0,331724.0,staging.raw_idp_2024_src_pollution_marche_cadre,68,523437.0,331724.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,2922,523437.0,331724.0,staging.raw_idp_2024_src_pollution_marche_cadre,68,523437.0,331724.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,2923,523437.0,331724.0,staging.raw_idp_2024_src_pollution_marche_cadre,68,523437.0,331724.0,0.0,exact
staging.raw_idp_2024_mesures_qualite_globale,2924,518542.0,364386.0,staging.raw_idp_2024_src_pollution_marche_cadre,144,515332.0,370251.0,6685.98,distant
staging.raw_idp_2024_mesures_qualite_globale,2925,518542.0,364386.0,staging.raw_idp_2024_src_pollution_marche_cadre,144,515332.0,370251.0,6685.98,distant
staging.raw_idp_2024_mesures_qualite_globale,2926,518542.0,364386.0,staging.raw_idp_2024_src_pollution_marche_cadre,144,515332.0,370251.0,6685.98,distant
staging.raw_idp_2024_mesures_qualite_globale,2927,518542.0,364386.0,staging.raw_idp_2024_src_pollution_marche_cadre,144,515332.0,370251.0,6685.98,distant
staging.raw_idp_2024_mesures_qualite_globale,2928,518542.0,364386.0,staging.raw_idp_2024_src_pollution_marche_cadre,144,515332.0,370251.0,6685.98,distant
staging.raw_idp_2024_mesures_qualite_globale,2929,518542.0,364386.0,staging.raw_idp_2024_src_pollution_marche_cadre,144,515332.0,370251.0,6685.98,distant
staging.raw_idp_2024_mesures_qualite_globale,293,415810.0,436484.0,staging.raw_idp_2024_src_pollution_marche_cadre,50,411255.0,436360.0,4556.688,distant
staging.raw_idp_2024_mesures_qualite_globale,2930,518542.0,364386.0,staging.raw_idp_2024_src_pollution_marche_cadre,144,515332.0,370251.0,6685.98,distant
staging.raw_idp_2024_mesures_qualite_globale,2931,518542.0,364386.0,staging.raw_idp_2024_src_pollution_marche_cadre,144,515332.0,370251.0,6685.98,distant
staging.raw_idp_2024_mesures_qualite_globale,2932,518542.0,364386.0,staging.raw_idp_2024_src_pollution_marche_cadre,144,515332.0,370251.0,6685.98,distant
staging.raw_idp_2024_mesures_qualite_globale,2933,518542.0,364386.0,staging.raw_idp_2024_src_pollution_marche_cadre,144,515332.0,370251.0,6685.98,distant
staging.raw_idp_2024_mesures_qualite_globale,2934,518542.0,364386.0,staging.raw_idp_2024_src_pollution_marche_cadre,144,515332.0,370251.0,6685.98,distant
staging.raw_idp_2024_mesures_qualite_globale,2935,518542.0,364386.0,staging.raw_idp_2024_src_pollution_marche_cadre,144,515332.0,370251.0,6685.98,distant
staging.raw_idp_2024_mesures_qualite_globale,2936,518542.0,364386.0,staging.raw_idp_2024_src_pollution_marche_cadre,144,515332.0,370251.0,6685.98,distant
staging.raw_idp_2024_mesures_qualite_globale,2937,518542.0,364386.0,staging.raw_idp_2024_src_pollution_marche_cadre,144,515332.0,370251.0,6685.98,distant
staging.raw_idp_2024_mesures_qualite_globale,2938,518542.0,364386.0,staging.raw_idp_2024_src_pollution_marche_cadre,144,515332.0,370251.0,6685.98,distant
staging.raw_idp_2024_mesures_qualite_globale,2939,518542.0,364386.0,staging.raw_idp_2024_src_pollution_marche_cadre,144,515332.0,370251.0,6685.98,distant
staging.raw_idp_2024_mesures_qualite_globale,294,415810.0,436484.0,staging.raw_idp_2024_src_pollution_marche_cadre,50,411255.0,436360.0,4556.688,distant
staging.raw_idp_2024_mesures_qualite_globale,2940,518542.0,364386.0,staging.raw_idp_2024_src_pollution_marche_cadre,144,515332.0,370251.0,6685.98,distant
staging.raw_idp_2024_mesures_qualite_globale,2941,518542.0,364386.0,staging.raw_idp_2024_src_pollution_marche_cadre,144,515332.0,370251.0,6685.98,distant
staging.raw_idp_2024_mesures_qualite_globale,2942,518542.0,364386.0,staging.raw_idp_2024_src_pollution_marche_cadre,144,515332.0,370251.0,6685.98,distant
staging.raw_idp_2024_mesures_qualite_globale,2943,518542.0,364386.0,staging.raw_idp_2024_src_pollution_marche_cadre,144,515332.0,370251.0,6685.98,distant
staging.raw_idp_2024_mesures_qualite_globale,2944,518542.0,364386.0,staging.raw_idp_2024_src_pollution_marche_cadre,144,515332.0,370251.0,6685.98,distant
staging.raw_idp_2024_mesures_qualite_globale,2945,518542.0,364386.0,staging.raw_idp_2024_src_pollution_marche_cadre,144,515332.0,370251.0,6685.98,distant
staging.raw_idp_2024_mesures_qualite_globale,2946,518542.0,364386.0,staging.raw_idp_2024_src_pollution_marche_cadre,144,515332.0,370251.0,6685.98,distant
staging.raw_idp_2024_mesures_qualite_globale,2947,518542.0,364386.0,staging.raw_idp_2024_src_pollution_marche_cadre,144,515332.0,370251.0,6685.98,distant
staging.raw_idp_2024_mesures_qualite_globale,2948,475284.0,347419.0,staging.raw_idp_2024_src_pollution_marche_cadre,58,477250.0,348900.0,2461.405,distant
staging.raw_idp_2024_mesures_qualite_globale,2949,475284.0,347419.0,staging.raw_idp_2024_src_pollution_marche_cadre,58,477250.0,348900.0,2461.405,distant
staging.raw_idp_2024_mesures_qualite_globale,295,415810.0,436484.0,staging.raw_idp_2024_src_pollution_marche_cadre,50,411255.0,436360.0,4556.688,distant
staging.raw_idp_2024_mesures_qualite_globale,2950,475284.0,347419.0,staging.raw_idp_2024_src_pollution_marche_cadre,58,477250.0,348900.0,2461.405,distant
staging.raw_idp_2024_mesures_qualite_globale,2951,475284.0,347419.0,staging.raw_idp_2024_src_pollution_marche_cadre,58,477250.0,348900.0,2461.405,distant
staging.raw_idp_2024_mesures_qualite_globale,2952,475284.0,347419.0,staging.raw_idp_2024_src_pollution_marche_cadre,58,477250.0,348900.0,2461.405,distant
staging.raw_idp_2024_mesures_qualite_globale,2953,475284.0,347419.0,staging.raw_idp_2024_src_pollution_marche_cadre,58,477250.0,348900.0,2461.405,distant
staging.raw_idp_2024_mesures_qualite_globale,2954,475284.0,347419.0,staging.raw_idp_2024_src_pollution_marche_cadre,58,477250.0,348900.0,2461.405,distant
staging.raw_idp_2024_mesures_qualite_globale,2955,475284.0,347419.0,staging.raw_idp_2024_src_pollution_marche_cadre,58,477250.0,348900.0,2461.405,distant
staging.raw_idp_2024_mesures_qualite_globale,2956,475284.0,347419.0,staging.raw_idp_2024_src_pollution_marche_cadre,58,477250.0,348900.0,2461.405,distant
staging.raw_idp_2024_mesures_qualite_globale,2957,475284.0,347419.0,staging.raw_idp_2024_src_pollution_marche_cadre,58,477250.0,348900.0,2461.405,distant
staging.raw_idp_2024_mesures_qualite_globale,2958,475284.0,347419.0,staging.raw_idp_2024_src_pollution_marche_cadre,58,477250.0,348900.0,2461.405,distant
staging.raw_idp_2024_mesures_qualite_globale,2959,475284.0,347419.0,staging.raw_idp_2024_src_pollution_marche_cadre,58,477250.0,348900.0,2461.405,distant
staging.raw_idp_2024_mesures_qualite_globale,296,415810.0,436484.0,staging.raw_idp_2024_src_pollution_marche_cadre,50,411255.0,436360.0,4556.688,distant
staging.raw_idp_2024_mesures_qualite_globale,2960,475284.0,347419.0,staging.raw_idp_2024_src_pollution_marche_cadre,58,477250.0,348900.0,2461.405,distant
staging.raw_idp_2024_mesures_qualite_globale,2961,475284.0,347419.0,staging.raw_idp_2024_src_pollution_marche_cadre,58,477250.0,348900.0,2461.405,distant
staging.raw_idp_2024_mesures_qualite_globale,2962,475284.0,347419.0,staging.raw_idp_2024_src_pollution_marche_cadre,58,477250.0,348900.0,2461.405,distant
staging.raw_idp_2024_mesures_qualite_globale,2963,475284.0,347419.0,staging.raw_idp_2024_src_pollution_marche_cadre,58,477250.0,348900.0,2461.405,distant
staging.raw_idp_2024_mesures_qualite_globale,2964,475284.0,347419.0,staging.raw_idp_2024_src_pollution_marche_cadre,58,477250.0,348900.0,2461.405,distant
staging.raw_idp_2024_mesures_qualite_globale,2965,475284.0,347419.0,staging.raw_idp_2024_src_pollution_marche_cadre,58,477250.0,348900.0,2461.405,distant
staging.raw_idp_2024_mesures_qualite_globale,2966,475284.0,347419.0,staging.raw_idp_2024_src_pollution_marche_cadre,58,477250.0,348900.0,2461.405,distant
staging.raw_idp_2024_mesures_qualite_globale,2967,475284.0,347419.0,staging.raw_idp_2024_src_pollution_marche_cadre,58,477250.0,348900.0,2461.405,distant
staging.raw_idp_2024_mesures_qualite_globale,2968,475284.0,347419.0,staging.raw_idp_2024_src_pollution_marche_cadre,58,477250.0,348900.0,2461.405,distant
staging.raw_idp_2024_mesures_qualite_globale,2969,475284.0,347419.0,staging.raw_idp_2024_src_pollution_marche_cadre,58,477250.0,348900.0,2461.405,distant
